 	sono	stato	sempre	poveretti	</S>
a20	0.233218737	0.06736403	0.127564145	0.19015636	0.38169671
a4	0.160301207	0.0857767966667	0.142542255	0.230552813333	0.38082691
a31	0.267219932333	0.102012828889	0.119197515	0.215891651111	0.295678043333
a38	0.419300934111	0.187008386296	0.0794528036667	0.14664909037	0.167588767778
a31	0.433880244704	0.259178602099	0.0623628952222	0.106493613457	0.138084655926
a7	0.327532414901	0.216906734033	0.0689703104074	0.131156874486	0.255433675309
a31	0.2084993083	0.149030360011	0.0703469668025	0.189912391495	0.382210958436
a21	0.1339327061	0.0961441920037	0.0511561506008	0.278424220498	0.440342719479
a20	0.0853916253667	0.0615091453346	0.0311946182003	0.313242173499	0.508662416493
a8	0.0876109417889	0.0380381664449	0.0251151260668	0.3184041345	0.530831615498
a31	0.076337052263	0.023580693815	0.0351716746889	0.323355244833	0.541555338499
a33	0.0435541050877	0.015999917105	0.0472644348963	0.420524598278	0.472656922833
a20	0.0256932233626	0.010965883535	0.0426081726321	0.545765202759	0.374967500944
a31	0.0532391167875	0.015380630845	0.0646030242107	0.471550827586	0.395226406981
a7	0.0615195509292	0.018693573615	0.116094771404	0.382938605862	0.42075351566
a31	0.0403829146431	0.0203649858717	0.128963977135	0.364780891954	0.445507268553
a11	0.0359929915477	0.0226071629572	0.157622952378	0.349117637318	0.434659296184
a31	0.0295106931826	0.0223046833191	0.192707994126	0.344175719106	0.411300922061
a13	0.0249622200609	0.023688244773	0.229424998042	0.328269806369	0.393654717354
a18	0.0212825323536	0.022361666591	0.272800059347	0.31267666879	0.370879059118
a31	0.0204431191179	0.0195711395303	0.296169839782	0.298170206263	0.365645709706
</S>	0.0195553195589	0.0184521557652	0.318307159891	0.295773328132	0.347912074853
