 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
a8	0.170579465	0.1186469495	0.106661394	0.161861112	0.0724164365	0.099075315	0.06980928	0.0716853425	0.129264735
a20	0.165417885	0.111397591167	0.102961009333	0.169444127333	0.0615205618333	0.107554765	0.10615064	0.102196075833	0.0733573473333
a31	0.171600188333	0.122900017056	0.113971266444	0.155914609111	0.0829242259444	0.092027345	0.098131349	0.106566678611	0.0559643414444
a8	0.174339182778	0.126152769019	0.114451162148	0.18754718637	0.100759011981	0.082070975	0.056292393	0.0905915662037	0.0677957771481
a20	0.149648469593	0.0928972363397	0.0775303273827	0.225152362123	0.091396557327	0.122323775	0.039435574	0.107468008735	0.094147683716
a31	0.0981975511977	0.0824422587799	0.0670015691276	0.215662340708	0.0806316897757	0.124010791667	0.046245545	0.161320842912	0.124487445905
a24	0.0607369723992	0.0757201129266	0.0611978930425	0.195344206903	0.0609041852586	0.0849379005557	0.075798812	0.236525704304	0.148834268635
a46	0.0433328601331	0.0569486026422	0.0453932476808	0.216706425634	0.0550985530862	0.0872108468519	0.0936713576667	0.257039704768	0.144598446212
a10	0.0387100680444	0.0482511548807	0.0430567542269	0.245823808545	0.0663062210287	0.0893558289506	0.0900099408889	0.245548544923	0.132937693737
a8	0.0376689830148	0.0386776006269	0.0358276830756	0.218147856182	0.0656049936762	0.0845658063169	0.0704889886296	0.302496221641	0.146521866246
a31	0.0313531183383	0.0268427435423	0.0224594873585	0.169004305394	0.0475912162254	0.0702888837723	0.0519963922099	0.36036129388	0.220102572082
a46	0.0195417717794	0.0184375201808	0.0147842574528	0.156399121798	0.0306528344085	0.0674422462574	0.04900361007	0.368987874627	0.274750790694
a3	0.0124583429265	0.0141160440603	0.0116060388176	0.141352550599	0.0243727448028	0.0621788987525	0.06546873169	0.416395808209	0.252050883565
a18	0.0107820579755	0.0124435460201	0.0106427869392	0.1196831302	0.0247228356009	0.0410126842508	0.07075144823	0.447113182736	0.262848347855
a31	0.0120857879918	0.01210592734	0.0100654779797	0.146402100067	0.028011109867	0.0966231727503	0.0666769670767	0.356424857579	0.271604585952
a10	0.0104874168973	0.0106159581133	0.0119240769932	0.170238936689	0.030963073289	0.13060568425	0.0955257690256	0.281897552526	0.257741548651
a20	0.00580747463243	0.0072052303711	0.0116351239977	0.115782645896	0.0252234120963	0.07165849775	0.0980356080085	0.392373207509	0.27227881955
a35	0.00349613464414	0.0040723246237	0.00709928709923	0.0600685922987	0.0167646976988	0.04105375225	0.104751464336	0.406953882503	0.35573985985
a8	0.00440571364805	0.00511966137457	0.00780423979974	0.0530967240996	0.0175904332329	0.0370014914167	0.156637901445	0.296903874168	0.421439986617
a31	0.00982512598268	0.0114553404582	0.0141150272666	0.0775463346999	0.027511151411	0.0732202778056	0.152440232148	0.252065971389	0.381820578872
a24	0.0105995634276	0.0116571288194	0.0141914010889	0.0797978149	0.0278061874703	0.0867605859352	0.0960730180493	0.241875953796	0.431238376291
a8	0.00526784807587	0.00595175587313	0.00826305002963	0.0475726283	0.0164991519901	0.0637505753117	0.109240751683	0.239506941265	0.50394732543
a0	0.00232153713529	0.00318366485771	0.00448438667654	0.0295584137667	0.00921794373003	0.0571584417706	0.175957960561	0.244362637088	0.473755028477
a31	0.0103487709884	0.0105028775859	0.0127696378922	0.0333064255889	0.0177992861433	0.0460751605902	0.151484914187	0.233664179029	0.484048762826
a18	0.0139583799628	0.0139219475286	0.0170865739641	0.0333013005296	0.0216884067144	0.0393669125301	0.106136272062	0.22230109301	0.532239130942
a31	0.0159776829543	0.0233826538429	0.0204298103214	0.0254961938432	0.0185159842381	0.03357970651	0.108426387354	0.226941001003	0.527250586981
a17	0.0186306623181	0.0293028129476	0.0231341214405	0.0245390012811	0.018984706246	0.03732746117	0.111512949118	0.249916253668	0.486652028994
a8	0.0137976967727	0.0164706953159	0.0136820234802	0.020280818427	0.015763220582	0.0728741760567	0.168758133039	0.270416534556	0.407956676331
a31	0.0235170575909	0.030015101772	0.0156329174934	0.018315275809	0.0170489005273	0.0803237663522	0.180230134346	0.229113054852	0.405803748777
</S>	0.0334169537954	0.047881720886	0.0211036707467	0.0197991929045	0.0184795192637	0.0571034696761	0.140569952173	0.205771267426	0.455874209388
