 	lo	sentii	che	arrivò	</S>
a11	0.40947201	0.28921546	0.0988268855	0.0896960125	0.112789652
a31	0.462239823333	0.31309307	0.110506423833	0.0530237991667	0.0611368753333
a28	0.368866474444	0.329678463333	0.157412977944	0.0873336697222	0.0567083797778
a37	0.257154131481	0.260419234444	0.183796882648	0.242256493241	0.0563732295926
a20	0.174170000494	0.185113871481	0.143708446216	0.407304634414	0.0897030248642
a31	0.113499348498	0.218127633827	0.109507977405	0.361924231471	0.196940804955
a1	0.0807129044993	0.244042701276	0.0892440224683	0.225841547157	0.360158841652
a0	0.0711861081664	0.181652343759	0.0772859141561	0.227107505719	0.442768147217
a17	0.0724865343888	0.15154916792	0.0779152613854	0.296149488573	0.401899569072
a31	0.0669058147963	0.22749422264	0.114445830462	0.230901274858	0.360252876357
a0	0.0439338315988	0.26323067088	0.113124432487	0.104853991619	0.474857092119
a46	0.0286542608663	0.20774073696	0.065417734829	0.0770073785397	0.621179910706
a31	0.0356163489554	0.206714328987	0.109320253276	0.0678503635132	0.580498723569
a18	0.0350878206518	0.182880626329	0.132196424425	0.0530897485044	0.59674538119
a31	0.0273279915506	0.13896387211	0.150239304808	0.0529256595015	0.630543160397
a39	0.0207283315169	0.0946926917033	0.156963204936	0.0621940498338	0.665421720132
a31	0.0194909711723	0.0569870992344	0.217622004979	0.0886350266113	0.617264893377
a46	0.0199676643908	0.0422593740781	0.257611524993	0.147445622204	0.532715797792
</S>	0.0139911381954	0.0318943120391	0.191403072497	0.186751231102	0.575960218896
