 	è	facile	che	stanno	ancora	svegli	</S>
a31	0.092217235	0.174834065	0.21065047	0.195404355	0.11250852	0.084674785	0.129710558
a39	0.217406425	0.227309971667	0.146734863333	0.134611426667	0.0898692516667	0.0698511266667	0.114216931333
a31	0.369488478333	0.315291603889	0.0915963964443	0.0664302585557	0.0449435812222	0.0427113038889	0.0695384067777
a0	0.366133262778	0.29779279463	0.0864001608148	0.0556750041852	0.0336846700741	0.0605031046296	0.0998110365926
a31	0.405196257593	0.22368574821	0.0858761202716	0.0550310880617	0.0359225246914	0.0809400582099	0.113348205531
a13	0.460067832531	0.175534892737	0.0687850034239	0.0457006873539	0.0363680605638	0.0788699994033	0.134673491844
a31	0.415824320844	0.166910447579	0.0686867211413	0.049471918118	0.0509866185213	0.0928887464678	0.155231190615
a37	0.387646900281	0.144802659193	0.0660525637138	0.0487084623727	0.0553298188404	0.102981995489	0.194477563538
a31	0.30580717676	0.128438136398	0.0642883179046	0.0515098594576	0.0642886522801	0.14649468183	0.239173111179
a11	0.258905342253	0.107978988799	0.0614348226349	0.0484250081525	0.0675409274267	0.174904523943	0.280810310393
a39	0.236837617418	0.086310024933	0.0419041552116	0.0313821497175	0.0374235438089	0.139028474648	0.427113980131
a0	0.221189282473	0.122921963644	0.0323483787372	0.0275033329058	0.0251737312696	0.111472641549	0.45939063671
a41	0.237172824158	0.145803161215	0.0300238055791	0.0355847773019	0.0285077344232	0.11589678385	0.407010872237
a0	0.214194224719	0.114876427072	0.0277196745264	0.0475871401006	0.0381068401411	0.157672134617	0.399843530746
a20	0.17128233824	0.0787214866907	0.0263524891755	0.0543820083669	0.0436838917137	0.208994554872	0.416583226915
a31	0.104810568413	0.0424876472302	0.0197786490585	0.0396646981223	0.0458757955712	0.235431731624	0.511950902305
a30	0.0537144568043	0.0198363524101	0.0114818685195	0.0184206578408	0.0515046651904	0.246360207208	0.598681780768
a41	0.0377266662681	0.01137807347	0.00791981177317	0.0119350527469	0.0667780450635	0.259904075736	0.604358286923
a31	0.022466275856	0.00758159475667	0.00723341602439	0.00947557791563	0.0654824683545	0.213382401912	0.674378285641
</S>	0.012780650078	0.00606614277833	0.00725525951219	0.00762030795781	0.0544033741772	0.161927615956	0.749946657821
