 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.104730122	0.101877075	0.1373753175	0.082007454	0.0206000125	0.0293822765	0.049312921	0.042863695	0.049446309	0.080939535	0.176806815	0.124658472
a31	0.109631357333	0.107480691667	0.114507692833	0.104962844667	0.0213358078333	0.0290163361667	0.043647512	0.0474510683333	0.0501260093333	0.0798145666667	0.205341998333	0.0866840986667
a28	0.144845279111	0.122076713889	0.0831244829443	0.091831556889	0.0205801996111	0.0244400030556	0.0648465583333	0.0382754017778	0.0435961144444	0.0968688605556	0.204327886111	0.0651869428889
a31	0.14257998637	0.102917563296	0.0447437086481	0.0675001356297	0.0375258878704	0.0592506210185	0.186533582778	0.0261314532593	0.0292026308148	0.0830351195185	0.159195042037	0.0613842976296
a20	0.0865483454567	0.0626598030987	0.024894871216	0.0465625695432	0.0410498726235	0.0792376103395	0.247375500926	0.0200656907531	0.0178338092716	0.0482326811728	0.185941007346	0.139598235877
a31	0.0555242751522	0.0447207823662	0.0200458127387	0.0384898428477	0.0398218258745	0.0737235301132	0.272367936975	0.0244858395844	0.0150653070905	0.0331580183909	0.182432375782	0.200164445292
a21	0.0337376057174	0.0270715124554	0.0162007735796	0.0350171366159	0.0426681309582	0.0880191067044	0.315911275658	0.0260234918615	0.0125724236968	0.0291996044636	0.153598225261	0.219980705097
a31	0.0233964849058	0.0178646121518	0.0133356838599	0.0326738245386	0.0451605476527	0.0949733589015	0.330737868553	0.0333033892872	0.0148896848989	0.0301853918212	0.14590522842	0.217573895032
a17	0.0193408433019	0.0143288303839	0.01299979262	0.0299718588462	0.0469358242176	0.1032476463	0.316867222851	0.0393069064291	0.0178051409663	0.0342400239404	0.146983049473	0.217972865011
a29	0.0153266741006	0.013473707128	0.0108187310067	0.0239603309487	0.0312297397392	0.0959515087667	0.250623447617	0.026431178143	0.0199860109888	0.0460083933135	0.219681996491	0.246508315004
a24	0.0204880047002	0.0183331307093	0.0098341614689	0.0219382506496	0.0242981745797	0.0756153215889	0.217502305872	0.0185578422143	0.0229426676629	0.0575804597712	0.27521549883	0.237694171668
a37	0.0263838419001	0.0252672469031	0.0111553484896	0.0197774952165	0.0178138325266	0.049215092863	0.179833285291	0.0150839562381	0.022511636221	0.0615854575904	0.36347499961	0.207897783889
a8	0.0315099626334	0.0323274856344	0.0129239166632	0.0157031007388	0.0104934943422	0.024938055621	0.129486991764	0.0111968560794	0.0193712957403	0.0583116415301	0.445848533203	0.207888667963
a31	0.0540655755445	0.0561906218781	0.0289748320544	0.0160187125796	0.0129718462807	0.0246993005403	0.113032337255	0.0209854490265	0.0284168912468	0.0503196338434	0.352044321068	0.242280482654
a24	0.0592893818482	0.0657487672927	0.0359730336848	0.0156349361932	0.0159838180936	0.0309872145134	0.116941119085	0.0396022863422	0.0551234937489	0.0429139729478	0.253093060356	0.268708904218
a31	0.0407356986161	0.0463351474309	0.0312620032283	0.0110836128311	0.0135653963645	0.0259638891711	0.100069614695	0.0475670904474	0.0687454612496	0.0669694626493	0.217572220119	0.330130404739
a17	0.0273545655387	0.0292139628103	0.0274988305761	0.00834367227703	0.0118514294548	0.0249468087237	0.079920766565	0.0454413934825	0.0955726904165	0.0832460242164	0.19308809004	0.373521788246
a31	0.0237859598462	0.0222327956034	0.0273694640254	0.00723523519234	0.0119605174849	0.0290415265746	0.0716918921883	0.0539255761608	0.110170783472	0.111941908072	0.17521949668	0.355424836082
a39	0.0217967076154	0.0196868745345	0.0281287820085	0.00639615273078	0.0125018508283	0.0296218138582	0.0604536283961	0.0618699820536	0.123877431157	0.123614286024	0.12504695556	0.387005492027
a35	0.0112977086051	0.0119975467115	0.0160764950028	0.00679379071026	0.0129052919428	0.0278696772861	0.0387849947987	0.0819696790179	0.190471520386	0.0994011786747	0.116791265187	0.385640837342
a8	0.00529411506837	0.00581957813717	0.00803915523427	0.00649141163675	0.0190018949809	0.0449165740954	0.0460577659329	0.110763576339	0.236276203462	0.0965597162249	0.137986585062	0.282793412447
a31	0.00410917588946	0.00528591274572	0.0107390359781	0.00454531654558	0.0189327679936	0.0496318366985	0.0526252686443	0.097508922113	0.210487717821	0.170212102075	0.137037409687	0.238884484149
a37	0.00480783619649	0.00693461524857	0.015401956326	0.00366475034853	0.0128078153312	0.0335134808995	0.0380223985481	0.0840422807043	0.19787453594	0.236241250692	0.111437841229	0.255251191383
a38	0.00389114209883	0.00547344651619	0.011459873342	0.00300121818284	0.0108344074437	0.0344909842998	0.0361474668494	0.108257856901	0.21735921198	0.178404386897	0.110527137076	0.280152857128
a31	0.00870376923294	0.0138468819387	0.0191473573473	0.00360406579428	0.0110190891479	0.0354350214333	0.0373067572831	0.0996060796337	0.18489644266	0.164159768966	0.104211269025	0.318063509043
a0	0.0107903371776	0.0179276063129	0.0235952367824	0.00422043716476	0.0105391020493	0.0281328748111	0.0290740114277	0.107647653878	0.16996418622	0.172162286322	0.0903409730083	0.335605276348
a23	0.0055849372592	0.0101297893043	0.0146339742608	0.00579100138825	0.0144077936831	0.0256982636037	0.0258040714759	0.149845917959	0.201089255407	0.136808763774	0.0828213743361	0.327384832116
a31	0.0084654771864	0.0179027753014	0.0182053107536	0.00695814812942	0.0160911528944	0.0226337775346	0.0237579528253	0.119965500653	0.193345141802	0.161459162925	0.095577388112	0.315638224039
a17	0.0121509020621	0.0252773091005	0.0237793055845	0.00599993687647	0.0111838279648	0.0209972961782	0.0226467356084	0.0957817098843	0.162499357267	0.176977477642	0.095945362704	0.346760801346
a31	0.0145161760207	0.0258627663668	0.0266497738615	0.00813733379216	0.0138082726549	0.0252299747261	0.0235033522028	0.0812980529614	0.134247585756	0.178115922547	0.099013117568	0.369617687115
a28	0.0182209360069	0.0273580167889	0.0292409362872	0.0100435602641	0.015731546885	0.0268152559087	0.0240946207343	0.0791961756538	0.124438488585	0.179877004182	0.103364725856	0.361618732372
a18	0.0156635200023	0.022830259263	0.0244134724291	0.00889568418803	0.017121390295	0.0270100056362	0.0295282609114	0.124985335218	0.146581659528	0.139661214727	0.0798735686187	0.363435620791
a33	0.0103143762008	0.0189372107543	0.0216992408097	0.00920820549601	0.0220402240983	0.0259585298787	0.0326432183038	0.141736125073	0.158605913176	0.113245728242	0.0683060185396	0.377305200264
a8	0.00681598326693	0.0147985725848	0.0217788929366	0.009657271832	0.0284932320328	0.0287611836262	0.0362950474346	0.164681551691	0.175601941059	0.096653729414	0.0757677785132	0.340694810088
a31	0.00789860875564	0.0145662985283	0.0196909103122	0.008446980944	0.0249870838443	0.0289188435421	0.0324270051449	0.139707225897	0.15645994702	0.105683269805	0.0956810928377	0.365532743363
</S>	0.0101690013778	0.0177922302641	0.0193831471561	0.007710011472	0.0162737166721	0.024316067771	0.0249237665724	0.0862442009485	0.11844254851	0.125641494902	0.104007366419	0.445096456681
