 	era	molto	stanco	</S>
a46	0.33918235	0.1051223225	0.2018974	0.353797945
a8	0.243282473333	0.1062225425	0.23911292	0.411382071667
a37	0.306269384444	0.1112905375	0.218867316667	0.363572773889
a31	0.459508471481	0.1331433325	0.166115212222	0.24123299463
a0	0.43149217716	0.173645350833	0.221505327407	0.173357114877
a20	0.304564182387	0.227256086944	0.322909199136	0.145270481626
a31	0.214202334129	0.203487282315	0.310477166379	0.271833187209
a39	0.133566108043	0.141526680772	0.28316977546	0.44173740907
a41	0.107530692681	0.157581886924	0.29964490182	0.435242496357
a31	0.13304724756	0.138188089641	0.252831520607	0.475933112119
a28	0.115815507187	0.0727728888803	0.177634610202	0.63377697404
a11	0.061625179729	0.0651736079601	0.143022056734	0.73017917468
a20	0.0351177209097	0.0676584659867	0.122275977245	0.774947858227
a31	0.0526990219699	0.0433178213289	0.0939677080817	0.810015472742
a11	0.06057161899	0.020598875443	0.0629888793606	0.855840677581
</S>	0.042611356995	0.0157976062215	0.0516859136803	0.889905188791
