 	sto	ancora	cucinando	</S>
a20	0.443966235	0.17749246	0.161691695	0.21684964
a31	0.572157291667	0.170667846667	0.119648628333	0.137526248
a37	0.693653853889	0.171117822222	0.066901860111	0.068326497
a20	0.663994241296	0.196888567407	0.0797297507037	0.0593874586667
a31	0.572763693765	0.199550262469	0.136661270235	0.0910247548889
a30	0.467833354588	0.19397767749	0.169747283412	0.168441660296
a46	0.461939448196	0.169297980497	0.132763888804	0.235998663432
a31	0.435715469399	0.106578129832	0.131503393935	0.326202997811
a39	0.257746213133	0.0550506666107	0.147296517978	0.53990659927
a15	0.224591061044	0.0388483832036	0.135911695993	0.600648866423
a20	0.236292810348	0.0456197494012	0.136664473331	0.581422972141
a22	0.222556566783	0.0752183788004	0.114171040777	0.58805401738
a31	0.171144854928	0.0856347896001	0.109307518592	0.633912825793
a46	0.068381661976	0.0503677035334	0.110236542864	0.771014101931
</S>	0.036687907488	0.0309646922667	0.109184316432	0.823163125965
