 	è	che	stanno	ancora	alzati	</S>
a20	0.359024595	0.33069135	0.145773458	0.056315984	0.0333154945	0.074879145
a31	0.435929021667	0.345483016667	0.0954069146667	0.0350985983333	0.0297193811667	0.0583631026667
a20	0.413765897222	0.370334525556	0.116342258222	0.0198866347778	0.0377726077222	0.0418981432222
a31	0.372958732407	0.364193118519	0.106755706074	0.0306660179259	0.0821323125741	0.0432941544074
a20	0.281417097469	0.281875289506	0.080513975358	0.0472877789753	0.121894340858	0.187011520136
a28	0.206118265823	0.204975733169	0.0733279584527	0.0379855756584	0.118572541619	0.359019933379
a31	0.209895635274	0.21866251439	0.0582159521509	0.0756051468861	0.117848905206	0.319771851126
a29	0.173616493425	0.18436014813	0.0334354588836	0.100235877629	0.137434598402	0.370917443709
a46	0.153219259475	0.14080745271	0.0201911104612	0.071018573543	0.133485976134	0.481277617903
a31	0.139380993158	0.126283430903	0.0272061354871	0.109268020181	0.124003628711	0.473857762634
a20	0.0858186960527	0.085697935301	0.028005642829	0.125635683394	0.169124272904	0.505717754211
a31	0.0488595350176	0.053007305767	0.027840981943	0.102552687798	0.160817132635	0.606922351404
a39	0.0245663503392	0.036528211589	0.0347964873143	0.114442052599	0.139180679212	0.650486217135
a20	0.0241248641131	0.0312431785297	0.0286338424381	0.129825447533	0.256251743071	0.529920939045
a8	0.0227770297044	0.0206926583099	0.0171320404794	0.211783489178	0.32588915769	0.401725663015
a20	0.0127128170348	0.0104069814366	0.0085618327598	0.352177489726	0.258281352563	0.357859554338
a24	0.0092276448116	0.00793120287887	0.00689393985327	0.417296546575	0.180445925521	0.378204744779
a46	0.0076807738372	0.00575599915962	0.00727638795109	0.339682285525	0.202805603174	0.436798964926
a8	0.0057563790124	0.00356361811987	0.0088270949837	0.200095298508	0.325661844391	0.456095814975
a23	0.0048359900708	0.00351824730662	0.0120607456612	0.112521922836	0.351474941464	0.515588174992
a8	0.00498507939027	0.00514513930221	0.0134992448871	0.070669667612	0.241653010488	0.664047841664
</S>	0.00512006189513	0.00638810115111	0.0133678614436	0.053621973806	0.178222910244	0.743279070832
