 	forse	non	li	ha	a	casa	</S>
a28	0.100922873	0.1140460375	0.337399675	0.1064314375	0.072783699	0.068421345	0.199994902
a10	0.106816364333	0.117177913833	0.414722108333	0.1097002225	0.083266798	0.063259067	0.105057502
a31	0.144852131444	0.184731259278	0.382088709444	0.0983817441667	0.061635718	0.0605799523333	0.0677305006667
a21	0.174268947148	0.253300783093	0.269825719815	0.116033941389	0.034597397	0.0788273074444	0.0731459102222
a37	0.142074942383	0.265561837698	0.181109471605	0.123830381796	0.0300587273333	0.135558915815	0.121805703407
a31	0.0974466027943	0.283298432566	0.110769718868	0.0879257632653	0.0482336884444	0.182991908605	0.189333861136
a37	0.0618806162648	0.257258420855	0.0641714786227	0.0542679990884	0.0567695294815	0.212804719535	0.292847227045
a31	0.0584854087549	0.265853200285	0.0548550612076	0.0428380643628	0.0658309964938	0.179611719845	0.332525575682
a37	0.0500270232516	0.274077710095	0.0442986517359	0.0312828761209	0.0736965971646	0.145098169948	0.381519011894
a31	0.0552732564172	0.284632843365	0.0506500672453	0.0348942420403	0.0515325070549	0.133896358316	0.389120777298
a21	0.0650564988057	0.346428261122	0.0584787824151	0.0386447863468	0.0497235153516	0.121989904439	0.319678299099
a31	0.0631243346019	0.368271040374	0.0761632661384	0.0377621511156	0.0467113367839	0.124342616146	0.283625266366
a20	0.066404632534	0.386122233458	0.0849426310461	0.0383862577052	0.0368810152613	0.111923903382	0.275339308789
a31	0.065752065178	0.363620197819	0.0900486693487	0.0356762875684	0.0405658474204	0.110904731127	0.293432196263
a37	0.0712108133927	0.316899929273	0.115153854783	0.0388146768561	0.0398833668068	0.116306167042	0.301731205421
a33	0.0617535674642	0.244418674758	0.144793339928	0.0444549912854	0.0611329922689	0.154804649014	0.288641788474
</S>	0.0514656957321	0.181023419879	0.174539389964	0.0497705991427	0.0845827561345	0.192233609507	0.266384524237
