 	il	muro	vuole	uno	specchio	</S>
a46	0.18989613	0.157294375	0.126136421	0.12376223	0.2267522	0.176158665
a31	0.276151053333	0.195890125	0.0750727026667	0.0915679733333	0.18316648	0.178151665
a24	0.331046034444	0.231339325	0.103071095889	0.0555082884444	0.145761738667	0.133273475
a37	0.334341684815	0.260132358333	0.160572185296	0.0285306388148	0.0979905415557	0.118432531667
a18	0.300632054938	0.267098929444	0.180562401765	0.0154897312716	0.0717954188519	0.164421437222
a20	0.226903118313	0.206790089815	0.151900687255	0.0126187944239	0.120794907951	0.280992379074
a41	0.166117776104	0.148361103272	0.108945949085	0.011513241808	0.18045836265	0.384603536358
a31	0.237846048701	0.201925667757	0.091010799695	0.012382205936	0.14584009555	0.310995172119
a11	0.269904459567	0.218515702586	0.0709129908983	0.016307745312	0.11607153985	0.30828755404
a31	0.167988725856	0.131390979529	0.0455915312994	0.018392789104	0.109411607617	0.527224361347
</S>	0.115111496928	0.0905537577645	0.0291061306497	0.019142964552	0.0856398453085	0.660445810674
