 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.12076987	0.1175041125	0.170223215	0.082958465	0.0665658655	0.0730680415	0.06185593	0.076170605	0.035938831	0.023794746	0.0248934535	0.0371004665	0.0399456715	0.0692106705
a31	0.118885845333	0.133843414167	0.243730851667	0.0933881783333	0.0721542998333	0.0570804415	0.0388985513333	0.0579056196667	0.027096415	0.0259160613333	0.0224997825	0.0263177755	0.0286054681667	0.0536772455
a27	0.115657362111	0.117339628056	0.212385710556	0.0733010211111	0.0524829532778	0.0431712778333	0.0325331501111	0.0627205858889	0.0451131673333	0.0272193141111	0.0206028235	0.0342389238333	0.0706683927222	0.0925656585
a17	0.0960677157037	0.0830991350187	0.115323674519	0.0514725587037	0.0299847337593	0.0287895552778	0.0338511017037	0.095152961963	0.0721223641111	0.025484581037	0.0193584458333	0.0887445166111	0.117521570907	0.143027062833
a31	0.0523720019012	0.0515965850062	0.063935073173	0.0364302295679	0.0209436609198	0.0251906600926	0.0360786899012	0.111461600654	0.0640961587037	0.0234446063457	0.0245505599444	0.139602555537	0.202239140302	0.148058450944
a24	0.0249552279671	0.0288982673354	0.038032029391	0.0218470995226	0.0148299429733	0.0271762596975	0.0450823066337	0.102315396885	0.0444359635679	0.0223474541152	0.0293955129815	0.170916311846	0.284922883434	0.144845296981
a29	0.0152643963224	0.0199982502785	0.0282187331303	0.0139645685075	0.0110774343244	0.0313559245658	0.0557149618779	0.102149152295	0.0420815761893	0.0243456890384	0.0245863749938	0.216418630615	0.268433357811	0.146390898994
a38	0.0128621104408	0.0172549332595	0.0227476153768	0.0117680421692	0.00944085644147	0.0350549641886	0.060167449626	0.107090017432	0.0489577470631	0.0248776410128	0.0185896259979	0.255884936872	0.227007495937	0.148296532998
a31	0.0106911451469	0.0167854730865	0.0259185637923	0.0118560147231	0.0104511641472	0.0359594887295	0.0596443298753	0.0985679458107	0.0522179406877	0.0294107956709	0.0438331159993	0.233159132291	0.214473521979	0.157031370999
a37	0.0066052132823	0.0125054611955	0.0231702435974	0.00990335904103	0.0124991907157	0.0364801055765	0.0517387586251	0.0722199202702	0.0392840968959	0.027925137557	0.0538540573331	0.200219104097	0.266917837326	0.186677520333
a28	0.00445937086077	0.00800472676517	0.0143672795325	0.00722609701368	0.0120696135719	0.0341580831922	0.0426415122084	0.0561163067567	0.0245532712986	0.0182337031857	0.027774835111	0.206666008032	0.294262255775	0.249466943444
a39	0.00526179648692	0.00872696378839	0.0132817341775	0.00786666987123	0.0106017528573	0.0292464943974	0.0388512470695	0.0593583939189	0.0236725110995	0.0136135800619	0.015790006037	0.203044506011	0.263197038592	0.307487324481
a18	0.00821336482897	0.0131973005961	0.0181004217258	0.0118141652904	0.0116765952858	0.0280674311325	0.0378787370232	0.066620457973	0.0254864520332	0.0120396136873	0.0122915070123	0.204362592004	0.232327402864	0.31792396816
a46	0.0128137892763	0.0207228931987	0.0277219712419	0.0183135207635	0.0150574474286	0.0291194377108	0.0380783863411	0.071021125991	0.0271569456777	0.0113908422291	0.0108253466708	0.219571080668	0.187480930955	0.310726276053
a31	0.0139822307588	0.0239453680662	0.036356052414	0.0186009464212	0.0158773691429	0.0251922199036	0.0324088537804	0.0595413683303	0.0297026368926	0.0181687574097	0.0263124908903	0.181061448889	0.148770673652	0.370079552018
a13	0.0092006164196	0.0175153152221	0.0294893338047	0.0118736936404	0.011308535881	0.0158060519679	0.0189846224935	0.0331439914434	0.0250564042975	0.0220544354699	0.0407621259634	0.11318651663	0.176472524551	0.475145797339
a39	0.00484550050653	0.0104761279407	0.0160211136016	0.0074001734468	0.00652286879367	0.0084262644893	0.0103316471978	0.0194376981478	0.0169435417658	0.0153372161566	0.0374869246545	0.115056610543	0.266970281517	0.46474401578
a31	0.00752114620218	0.0147312533136	0.0255412432005	0.0106434703823	0.00992286359789	0.0103481353298	0.0124416398659	0.0273083313826	0.0316501939219	0.0184420920522	0.0425913255515	0.113110116848	0.257635097172	0.418113078593
a13	0.00812481923406	0.0154369969712	0.0295349840668	0.0112393781608	0.010898954066	0.0108630957766	0.0132520242886	0.0287918051275	0.0384700246406	0.0217978780174	0.0461928915172	0.0807744222827	0.193458559057	0.491164149531
a11	0.00366669461135	0.0075462160904	0.0146191352889	0.00561730842027	0.00521835148867	0.0056394355922	0.00718124452953	0.0142488310425	0.0212100008802	0.0176080090058	0.0479991148391	0.0912213074276	0.236953663019	0.521270683177
a28	0.00200644327045	0.00432517636347	0.0071789175963	0.00309636734009	0.00263194902956	0.00297372666407	0.00378449594318	0.0079840381475	0.0108981511934	0.0122163487686	0.042372419613	0.122200352476	0.36503345434	0.413298184392
a24	0.00140032172348	0.00300247182116	0.00418929989877	0.00183631471336	0.00143047454319	0.00169047582136	0.00209765512439	0.00505733961583	0.00568088003113	0.00784578752287	0.0311781785377	0.130549944159	0.461263701447	0.342777171464
a18	0.00127126390783	0.00237152897372	0.00315873193292	0.00126398203779	0.000915447681063	0.00120832767379	0.00154996701813	0.00363100973861	0.00353860001038	0.00635062000762	0.0283912035126	0.122117101386	0.480744350482	0.343487860488
a31	0.00256566343594	0.00368877022457	0.00522456481097	0.00124589407926	0.000996274193688	0.00139936515793	0.00190048443938	0.00408555087954	0.00490117227013	0.00635005500254	0.0246873605042	0.0890646147953	0.398343423494	0.455546803496
a13	0.00310710551198	0.00420337390819	0.00584157527032	0.00104725961975	0.000924807154563	0.00128796505264	0.00175120591313	0.00379219785985	0.00592901362338	0.00842611533418	0.0236884795014	0.0728818125984	0.343415134498	0.523703941165
a39	0.00193903410399	0.00251168303606	0.00346719822344	0.000635440806583	0.000550719391521	0.000890085384213	0.00123993423771	0.00245615778662	0.00394855614113	0.0116654351114	0.0316742791671	0.0852037008661	0.400487651499	0.453330140388
a31	0.00642515483466	0.00455039171202	0.00825405354115	0.00139581800886	0.00104162744717	0.00158653072807	0.00279790251257	0.00429699472887	0.00511605778038	0.0144318653705	0.0356671027224	0.0727084282887	0.350128613833	0.491599483463
a39	0.00848328567822	0.00570283873734	0.0106954270137	0.00167557830295	0.00126683513239	0.00184037377602	0.00331687320419	0.00504225814296	0.00577395276013	0.0140578914568	0.0302670155741	0.0662702107629	0.294662487944	0.550944997821
a17	0.00415766172607	0.00316048964578	0.0058782016379	0.000824106374317	0.00070751063413	0.00118823182534	0.00193426903473	0.00296340908099	0.00410004722004	0.0178769031523	0.0358471175247	0.083775796921	0.295319122648	0.542267169274
a31	0.00607622067536	0.00459550311526	0.00820091234597	0.00358519133144	0.00229176658471	0.00266906277511	0.00354987067824	0.004094536627	0.00527285354001	0.0221826647174	0.0400266838416	0.0824948376403	0.244336427549	0.570623486425
a39	0.00778739589179	0.00556673780509	0.010275521782	0.00474747494381	0.0030310923949	0.00324948792504	0.00421765785941	0.00463266887567	0.00550107184667	0.0194178980725	0.0329031046139	0.0727692178801	0.225202749183	0.600697922142
a31	0.00783990496393	0.0076522057017	0.0132196822607	0.0092398063146	0.00807497556497	0.00647238640835	0.00602395585314	0.00530818682522	0.00724382928222	0.0310328685242	0.0366518638713	0.0745468692934	0.215483909728	0.571209554047
a20	0.00899973898798	0.00999501566723	0.0185051150869	0.0119063374382	0.0106648371883	0.00832818346945	0.00725484028438	0.00603668980841	0.00878418076074	0.0353383928414	0.0372511952904	0.0828689730978	0.230030889909	0.524035644682
a31	0.0125408436627	0.0154337739891	0.0224832153623	0.0153395074794	0.0171777810628	0.0127553158232	0.00992057976146	0.0072621148028	0.0121518259202	0.0482902609471	0.0466961240968	0.0954793743659	0.226921716636	0.457547601561
a41	0.0171551198876	0.0207849513297	0.0255988954541	0.0184642091598	0.0218160183543	0.0172786299411	0.0138789562538	0.0098760452676	0.0169893679734	0.0581870249824	0.0566996906989	0.102654418122	0.179453752212	0.441162927187
a31	0.0227993409625	0.0244978081099	0.0283741864847	0.0216462467199	0.0265311547848	0.020379166647	0.0163288780846	0.0114580784225	0.0206847146578	0.0667465596608	0.063901726233	0.109909864707	0.163970234071	0.402772035729
a35	0.0348342556542	0.0353571470366	0.0381039141616	0.03067753124	0.0326164772616	0.0229217652157	0.0183383213615	0.0137898031408	0.0217359288859	0.0672586822203	0.0674764310777	0.126186816902	0.154005511357	0.336697398576
a31	0.0382577505514	0.0413955883455	0.0442396580539	0.04555495808	0.0412887870872	0.0257923144052	0.0205256637872	0.0149557347136	0.025063009962	0.0660359350734	0.0666825776926	0.133279802301	0.150834353786	0.286093836192
a1	0.0353159141838	0.0446449177818	0.0473388676846	0.05016166536	0.0455537306957	0.0280188701351	0.0224544602624	0.0161310785712	0.0274783489873	0.0673494823578	0.0673615102309	0.1359987741	0.150979841262	0.261212495397
