 	aveva	lavorato	tutta	la	settimana	</S>
a31	0.0932916775	0.0736964935	0.16807406	0.184693605	0.18934376	0.290900405
a20	0.2960640675	0.0737979195	0.133276113333	0.164552866167	0.134425786667	0.197883266333
a31	0.525205389167	0.0606265148333	0.107773061111	0.071089543889	0.0891669875557	0.146138533444
a28	0.564927796389	0.0872147582778	0.0968186903703	0.0411997876297	0.0703574411852	0.139481507815
a31	0.558411365463	0.132028729426	0.0860069234568	0.0387216608766	0.0651296070617	0.119701689272
a13	0.513084755154	0.123689156475	0.0649624794856	0.0363560472922	0.0714508380206	0.190456689757
a18	0.399936708385	0.0922846854917	0.0667009381619	0.0173159489974	0.0628593450069	0.360902316586
a31	0.352176646128	0.120938948497	0.056851221054	0.0184857272325	0.0976170150023	0.353930415529
a27	0.353616068709	0.125767574499	0.0390890233513	0.0202397984108	0.125930600334	0.335356925176
a31	0.270778876236	0.0882026344997	0.0277580511171	0.0251386594703	0.153992395445	0.434129398392
a20	0.185389398745	0.0695969481666	0.0136186835724	0.0336521348234	0.228041791815	0.469701066131
a31	0.119999080915	0.0426990837222	0.0071781453908	0.0477051906078	0.238073583938	0.54434490871
a39	0.067266358305	0.0295281972407	0.00418510779693	0.0740889102026	0.274910721313	0.55002066957
a31	0.0403305867683	0.0223460374136	0.00321478353231	0.0939175667342	0.339289730438	0.500901256523
a33	0.0225218795894	0.0157954941379	0.00402242911077	0.152540372245	0.338236766813	0.466883045508
</S>	0.0176134697947	0.016943692569	0.00504822955538	0.202433311122	0.336977083407	0.420984212754
