 	che	consuma	poco	benzina	</S>
a31	0.26776163	0.182848565	0.158233055	0.1898071925	0.201349555
a41	0.280181253333	0.207488198333	0.187105561667	0.166848745833	0.158376225
a31	0.283717041111	0.204764176111	0.194719467222	0.197737705278	0.119061585
a28	0.245285977037	0.189058098704	0.228338552407	0.240675125093	0.0966422133333
a24	0.220130955679	0.194714999568	0.252435330802	0.252130961698	0.0805877094444
a31	0.219530621893	0.184509576523	0.217410343601	0.188671340566	0.189878106481
a11	0.184914373964	0.142706174174	0.246646034534	0.140761936855	0.284971468827
a31	0.120702111321	0.0928059767247	0.221777517178	0.115355475618	0.449358892942
a46	0.0823610617737	0.0505074375749	0.146727178059	0.108264401873	0.612139910981
a31	0.0577550472579	0.0283736931916	0.114191521353	0.0972016586243	0.702478086994
</S>	0.0339442616289	0.0166104595958	0.0647219036765	0.0665202113121	0.818203168497
