 	voi	avete	mai	mangiato	il	pasticciotto	</S>
a8	0.160683425	0.164147285	0.06756378	0.0698168625	0.119605565	0.18627705	0.231906065
a31	0.194259671667	0.209956611667	0.0669788733333	0.0910830008333	0.117587343	0.14281593	0.177318611667
a21	0.167127003889	0.261058870556	0.0635428877778	0.0732795099444	0.09171623	0.115846171333	0.227429343889
a37	0.110293023963	0.237376731852	0.0498654779259	0.0366537479815	0.061252163	0.141514825111	0.363044031296
a8	0.0746431239877	0.145722312284	0.032649289642	0.0165466143272	0.042566265	0.223221581704	0.464650823765
a31	0.105087977996	0.146718880761	0.025562274214	0.0165698291091	0.0424814236667	0.232242410568	0.431337211255
a13	0.114244253999	0.12883427992	0.0195300504047	0.0166456310364	0.0506807078889	0.284623773523	0.385441303752
a20	0.0637723286663	0.06748978064	0.00885338690157	0.00920619374547	0.0462761526296	0.374145124508	0.430257044584
a3	0.0439357155554	0.0609596612133	0.00648637073386	0.00663099614849	0.0421500675432	0.339772924836	0.500064281528
a31	0.0418704405185	0.0544414954044	0.00924923357795	0.0160357358828	0.0597532058477	0.366067444945	0.452582473843
a29	0.0291860566395	0.0314304204015	0.00775122342598	0.0192031872276	0.0685287342826	0.506001354982	0.337899057948
a31	0.0144287966798	0.0176508714005	0.00753761704199	0.0255969580092	0.0664359004275	0.512819218327	0.355530629316
a3	0.0090031412266	0.0133215330335	0.008064247814	0.0297411331697	0.0695823434758	0.538601302776	0.331686249772
a31	0.00747898240887	0.0171016735778	0.0127794254047	0.0350272492232	0.0936443944919	0.563101537592	0.270866699924
a24	0.00728150033629	0.0204176895259	0.0160171209682	0.0443615064077	0.109515094831	0.541872899197	0.260534169975
a31	0.00688064964543	0.0196227371753	0.0201012531561	0.0529631854692	0.117359928277	0.515887926399	0.267184306658
a39	0.00694473578181	0.0183969540584	0.022148033052	0.0586536174897	0.132604846092	0.457761915466	0.303489868886
a31	0.00674289582727	0.0153139656861	0.0231631883507	0.0747667398299	0.127047642031	0.430555411822	0.322410126295
a33	0.00719483794242	0.015442807562	0.0352362891169	0.0981925249433	0.18197992401	0.365089330607	0.296864272098
a31	0.00645392274747	0.0148154371873	0.0385146727056	0.107603464981	0.199823898003	0.356761576869	0.276027010699
a23	0.00624366081582	0.0140766540624	0.0401168685685	0.12624260166	0.200143779334	0.33706495229	0.276111480233
</S>	0.00581420760791	0.0117799370312	0.0431189777843	0.13537951083	0.238850814667	0.306688116145	0.258368445116
