 	vengono	vestiti	dai	genitori	</S>
a31	0.203862635	0.111954598	0.27829486	0.122108675	0.28377924
a46	0.258510775	0.068399213	0.25936204	0.105709543	0.308018416667
a18	0.462381761667	0.0477259166667	0.19074784	0.0717709823333	0.227373468889
a31	0.603468490556	0.0610435628889	0.131556843333	0.0522651827778	0.151665896296
a11	0.620727413519	0.119939580963	0.114459301111	0.0314557572593	0.113417940432
a31	0.612022051173	0.164702106988	0.108361177037	0.0258404457531	0.0890741924773
a39	0.557822450391	0.185731972329	0.104609245679	0.023370536251	0.128465774826
a31	0.49650227013	0.19671771411	0.125986311893	0.0317327307503	0.149060961609
a35	0.411513323377	0.169738584703	0.115327023964	0.0401067519168	0.26331431387
a31	0.261412374459	0.184906694901	0.167607711321	0.0646457723056	0.321427452957
a18	0.17835873482	0.174830161634	0.194581671774	0.106466247435	0.345763169319
a0	0.155673681607	0.114545683878	0.110948800591	0.0986179404783	0.52021387644
a31	0.184478093869	0.121167054626	0.12176194553	0.109750881493	0.46284200548
a37	0.16503462129	0.098757051542	0.11507503851	0.142657060498	0.47847619516
a20	0.135953557097	0.052776330514	0.0551389178367	0.121479820166	0.634651345053
a31	0.138534359032	0.041732528838	0.0465048842789	0.169849073389	0.603379115018
a41	0.102875407677	0.0284892827127	0.039124612093	0.317646084463	0.511864578339
a20	0.0798675852257	0.0151135710042	0.0191188171977	0.332419648154	0.553480366113
a31	0.0601837827419	0.00996332066807	0.0121926632326	0.252572209385	0.665088022038
a20	0.0297464475806	0.00549026125602	0.00834986007753	0.365677719795	0.590735707346
a39	0.0199677905269	0.00326944901867	0.00578304002584	0.543177616598	0.427802075782
a46	0.0163334451756	0.00389308037289	0.00670633700861	0.495229538866	0.477837565261
a41	0.0155547877252	0.00589973159096	0.0095277733362	0.360130512955	0.608887205087
</S>	0.0163838918626	0.00699131029548	0.0110966566681	0.322534906477	0.642993277543
