 	lo	posso	finire	di	fare	</S>
a20	0.154914365	0.219652885	0.289180575	0.16130712	0.09898718	0.07595786
a31	0.226570001667	0.238504808333	0.289262261667	0.10596026	0.076360431	0.0633422643333
a46	0.230129280556	0.213328499444	0.253004060556	0.09678391	0.117542231333	0.0892120724444
a31	0.187055006852	0.163420346481	0.198929850185	0.113144463333	0.174576997111	0.162873374148
a41	0.121929902284	0.11827596216	0.138972103395	0.157294364444	0.188099065704	0.275428638049
a18	0.0694717760947	0.0753890990533	0.088044110465	0.170184931481	0.191357085235	0.40555301935
a7	0.0422883263649	0.0515686133511	0.0536198104883	0.119989510494	0.186306718412	0.546227023117
a41	0.0252354157883	0.035264835117	0.0312869104961	0.074662913498	0.197337466137	0.636212457706
a31	0.0186850105961	0.053732412039	0.0578833744987	0.0690162194993	0.273771102046	0.526911882569
a0	0.013641413532	0.0631287066797	0.0675660228329	0.0594143758331	0.326330054015	0.469919440856
a31	0.0132460281773	0.0514120112266	0.0820179139443	0.0682186212777	0.304758524672	0.480346913619
a39	0.0123705843924	0.0461353144089	0.0945353546481	0.0752477344259	0.335314074891	0.43639692454
a46	0.00621216079747	0.030367629803	0.051246519216	0.0474918178086	0.387852608297	0.476829251513
</S>	0.00422290339873	0.0224538784015	0.032346656108	0.0345208799043	0.399300529149	0.507155160757
