 	il	ladro	è	entrato	da	qui	</S>
a31	0.18645256	0.097868845	0.118557115	0.161272762	0.104495435	0.19069888	0.140654465
a17	0.17053506	0.093507817	0.0887710763333	0.204929107333	0.12678925	0.179325456667	0.136142268333
a37	0.20784448	0.06575515	0.0513197087778	0.217085715778	0.101857954	0.203036975556	0.153100012778
a35	0.210852956667	0.0462626803333	0.0359390669259	0.187279388593	0.068507477	0.256009308519	0.195149117593
a18	0.206300155556	0.0505385557778	0.036404682642	0.236490386198	0.051367239	0.218595786173	0.200303199198
a31	0.224981551852	0.0503624249259	0.0397025958807	0.263363268733	0.115618083	0.173555908724	0.132416163066
a24	0.225121807284	0.0445466013086	0.0413743806269	0.167180826244	0.189967244333	0.199779186241	0.132029934355
a31	0.185313565761	0.0563891447695	0.0486256055423	0.122991333748	0.202432158111	0.204940255414	0.179307918118
a16	0.118227758587	0.0553321669232	0.0466089385141	0.0915092562493	0.178811682704	0.239226161805	0.270284006039
a31	0.100467836196	0.0448777823077	0.0384164061714	0.0550316497498	0.129956740901	0.229612893935	0.401636655346
a46	0.091999137732	0.0376029464359	0.0313987507238	0.0413330695833	0.0934829383003	0.204496481312	0.499686651782
a31	0.0649678799107	0.027420394812	0.0241051139079	0.0310422505278	0.0726193874334	0.196500860437	0.583344100594
a46	0.0497213613036	0.0199464201373	0.0189022122026	0.0248918988426	0.0615391958111	0.247407443479	0.577591483531
a31	0.0345727861012	0.0139328022458	0.0155149309675	0.0234040512809	0.0626156686037	0.29841735116	0.551542427844
a35	0.0261607703671	0.0103315205153	0.0135263276558	0.0291191387603	0.0831911715346	0.310701357053	0.526969742615
a31	0.019955885789	0.0068096336051	0.0132284355519	0.0403963962534	0.0932911025115	0.307772042351	0.518546530872
a8	0.0171764895297	0.0055401114017	0.0136182016506	0.0547675820845	0.110666550837	0.307143280784	0.491087793624
a31	0.0139440157766	0.00347966396723	0.0149097923502	0.0717717960282	0.114929923612	0.324090493595	0.456874324541
</S>	0.0177678153883	0.00367939543362	0.0208680691751	0.0825273410141	0.100159786806	0.301575096797	0.47342250227
