 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.109266205	0.23002124	0.09349573	0.1429458175	0.138779192	0.046933425	0.065629	0.1729293785
a21	0.132383365	0.258087546667	0.145952428333	0.182316185833	0.139754220667	0.0386330976667	0.0345594753333	0.0683136861667
a31	0.181300491667	0.224793872222	0.205312956111	0.180914161944	0.0988276622223	0.0335122045556	0.0309080637778	0.0444305973889
a21	0.158788783889	0.179224020741	0.19847078537	0.169709690648	0.107621949407	0.0470232588519	0.0785182245926	0.0606432851296
a31	0.10952619663	0.133174436914	0.143932558457	0.146169813549	0.110382729802	0.051603770284	0.158231544864	0.146978950043
a13	0.06253384121	0.0889032423047	0.0872013954857	0.110068137183	0.0851855176007	0.0502714807613	0.206822728288	0.309013656681
a35	0.0452412507367	0.0625850341016	0.0618651451619	0.0740484763943	0.0631518155336	0.0444201042538	0.289982696096	0.35870547556
a37	0.0563488735789	0.0670951713672	0.0951198557206	0.0728088784648	0.0635189938445	0.0372844374179	0.331662988699	0.276160791853
a31	0.0513528855263	0.0659441784557	0.0922909055735	0.0608497878216	0.0505538982815	0.040813165806	0.345095616233	0.293099540618
a37	0.0302315188421	0.0493076208186	0.0446303335245	0.0344922292739	0.0313408947605	0.042405498602	0.390382998744	0.377208903539
a31	0.0259050852807	0.0528835269395	0.0362939231748	0.039395029758	0.0313237432535	0.0638653762007	0.402020839581	0.348312464513
a24	0.0280466090936	0.0778488289798	0.0388827470583	0.048862008586	0.0437775010845	0.0853956587336	0.40032164986	0.276864944838
a31	0.0257107773645	0.13763251966	0.0478343776861	0.071340324862	0.0561786926948	0.0925999429112	0.31337949662	0.255323821613
a13	0.0236905244548	0.221609546553	0.0692949592287	0.0857670416207	0.0591834598983	0.106576737637	0.203723938873	0.230153767204
a31	0.0253347901516	0.317918262184	0.0741219607429	0.0926799805402	0.0550736166328	0.105843744212	0.139171856291	0.189855775735
a27	0.0320531460505	0.355157767395	0.102690814581	0.110455723513	0.0488709922109	0.105446163071	0.10044263743	0.144882758578
a31	0.0406320180168	0.360564189132	0.115444068194	0.103580301171	0.050110774737	0.105845436024	0.09581185281	0.128011356193
a35	0.0394736053389	0.305701223044	0.099116689398	0.0918885003903	0.0501109789123	0.108995890341	0.109781975937	0.194931125398
</S>	0.0347757166695	0.224528601522	0.106179644699	0.0899657251952	0.0493973144562	0.117880285171	0.121559337968	0.255713377699
