 	hai	già	mangiato	</S>
a38	0.38860935	0.19824979	0.21852866	0.19461218
a31	0.43770059	0.215700123333	0.215007296667	0.131591953333
a20	0.499892273333	0.211078314444	0.142246620222	0.146782751111
a31	0.445113201111	0.211699174815	0.151500111407	0.191687517037
a27	0.332474633704	0.200537908272	0.219830970469	0.247156512346
a31	0.253586944568	0.192578466091	0.216908470156	0.336926147449
a20	0.210499934856	0.181073895364	0.298190043385	0.310236162483
a31	0.135226158285	0.142236321788	0.328203001128	0.394334537494
a39	0.0812608794283	0.0950247752627	0.357578337043	0.466136012498
a20	0.0530144798094	0.0898173510876	0.446987242348	0.410180937499
a10	0.0442005319365	0.104596101696	0.380935994116	0.470267379166
</S>	0.0413771439682	0.113584550848	0.339677597058	0.505360704583
