 	lo	ho	finito	di	fare	</S>
a8	0.265244	0.2776999475	0.163248104	0.0685677295	0.0967801185	0.12846012
a31	0.37905497	0.368516535833	0.098101874	0.0391480528333	0.0504575948333	0.064720995
a20	0.403249606667	0.360451968611	0.130014708	0.0331158696111	0.0319460749444	0.0412218196667
a24	0.405429055556	0.353679669537	0.151053284667	0.036210838537	0.0190459881481	0.0345811962222
a18	0.380346851852	0.348491436512	0.161638270222	0.0355506775123	0.0137999315494	0.0601728437407
a31	0.348845040617	0.352814705504	0.150712308407	0.0306390051708	0.0221509965165	0.0948379545802
a20	0.292444823539	0.364041138501	0.101098914469	0.0229134567236	0.0682245755055	0.151277103193
a10	0.213003347846	0.3283807695	0.0836259981563	0.0171596759079	0.141241528502	0.216588681064
a20	0.182388055949	0.2778547965	0.0660254250521	0.0181387619693	0.184579026167	0.271013937021
a7	0.153557265316	0.212040582167	0.052344480684	0.0191566999898	0.187887075389	0.37501393234
a31	0.172682941772	0.175053064056	0.0379722218947	0.0314457933299	0.170012911796	0.412833087447
a20	0.151523302591	0.147793868019	0.0194996862982	0.03618036211	0.283793983932	0.361208812482
a18	0.0785139235303	0.0956643113397	0.0101878890994	0.0298387147033	0.427568694644	0.358226520827
a24	0.0575583518434	0.0644183781132	0.0082175148998	0.0359902082344	0.451552481548	0.382263096942
a46	0.0512753089478	0.0531136617044	0.0098981981666	0.0662992810781	0.425579727183	0.393833805647
a31	0.0347170229826	0.0367893531681	0.00889004378887	0.0687930546927	0.318569659061	0.532240861882
a33	0.0128318992375	0.0156468259227	0.00472765396296	0.0381695328976	0.391843376354	0.536780710627
a8	0.00505288615583	0.00984263390757	0.00697126628765	0.0433923066325	0.486844538785	0.447896360209
</S>	0.00350123282792	0.0101549964538	0.0104197966438	0.0562422863163	0.433696954393	0.485984730104
