 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.201683515	0.164477315	0.030472031	0.050903053	0.084765525	0.174377675	0.293320935
a31	0.188351758333	0.224303755	0.0362679566667	0.0720371963333	0.0867419516667	0.209138701667	0.183158698333
a20	0.231729599444	0.208890851667	0.0371589062222	0.0581461884444	0.0775000638889	0.237542870556	0.149031520778
a31	0.235473196481	0.164358857222	0.0578415770741	0.0358253904815	0.0669316112963	0.286763093519	0.152806281593
a20	0.19981450216	0.112257339074	0.0651992906914	0.0226966164938	0.0635620254321	0.273714114506	0.262756143864
a38	0.22282747072	0.0862486430247	0.0452125625638	0.0130255871646	0.0628468634774	0.207061251502	0.362777671288
a31	0.239484556907	0.0939198463416	0.0642135398546	0.0333558977215	0.0551220891591	0.199301763834	0.314602367096
a29	0.204811935636	0.0868982061139	0.0682625866182	0.0394723595072	0.0499199953864	0.198465441278	0.352169525699
a20	0.142106675212	0.0554414833713	0.0344086342061	0.0177253051024	0.0506366834621	0.206299897093	0.493381358566
a31	0.238382585071	0.0597151237904	0.042711583402	0.0357842833675	0.0396071734874	0.185933859031	0.397865439522
a20	0.27919439169	0.0587546545968	0.048532050134	0.0433297664558	0.0468647328291	0.188789926344	0.334534523174
a46	0.153467790563	0.0366717621989	0.0295567087113	0.0222706008186	0.0678643742764	0.227356492115	0.462812297725
a31	0.193444156854	0.043713394733	0.0414675625704	0.0563579369395	0.0596446034255	0.214238854038	0.391133499242
a20	0.219188322285	0.045947368911	0.0486177388568	0.0729123673132	0.0584549564752	0.217516084679	0.337363139747
a31	0.167097287428	0.0401550369703	0.0515821176189	0.0657201574377	0.0647310381584	0.235270848226	0.375443503249
a39	0.131181487143	0.0383255863234	0.0516589395396	0.0629903741459	0.0598569063861	0.250426472742	0.405560251083
a0	0.0695885687143	0.0276442947745	0.0346021468465	0.0439705630486	0.067422126462	0.304684380914	0.452087910361
a20	0.0499723359048	0.0220913859248	0.0290702189488	0.0449585476829	0.079612412154	0.338757236971	0.435537846787
a23	0.0354088018016	0.0175282916416	0.0268283263163	0.034786619561	0.0747380253847	0.360286052324	0.450423865596
a31	0.0251954987672	0.0139554888805	0.0237540874388	0.024156765187	0.0789345264616	0.333947234108	0.500056355199
a20	0.0259557392557	0.0116920082935	0.0192441714796	0.0572380433957	0.0790986114872	0.275382608036	0.531388801733
a31	0.0218562770852	0.00880164843117	0.0144336374932	0.0622288106319	0.0731756964957	0.273207862679	0.546296083911
a46	0.0199179463617	0.00537050734372	0.0097729553644	0.044655893044	0.0794709954986	0.325721894226	0.515089814637
</S>	0.0204696931808	0.00433112347186	0.0080173019822	0.053992436522	0.0770494077493	0.369270397113	0.466869637318
