 	perché	aveva	lavorato	molto	</S>
a46	0.193427325	0.17590059	0.105174639	0.210937525	0.314559935
a31	0.260086508333	0.146770123333	0.130471783	0.177422731667	0.285248848333
a17	0.359536936111	0.214718441111	0.088535041	0.125720307222	0.211489268111
a31	0.37600236537	0.31244838037	0.0426885663333	0.0824047904073	0.186455884704
a37	0.297092528457	0.327152010123	0.0306354187778	0.0757336914691	0.269386338235
a31	0.233321886152	0.263753943374	0.0339013035926	0.0775687254897	0.391454166078
a18	0.152051768717	0.201422381125	0.0352972078642	0.104267213497	0.506961448693
a10	0.0891304315723	0.148137483708	0.0205355192881	0.181011391166	0.561185196231
a31	0.127879009191	0.117445361236	0.0369246044294	0.201384043722	0.516367032077
a46	0.145306560397	0.0998457350787	0.0508327868098	0.215835287907	0.488179677359
a20	0.079755885799	0.0743999213596	0.0293446382699	0.254006089302	0.56249347912
a11	0.0549859102663	0.0659165987865	0.01502611329	0.223186509767	0.640884866373
a18	0.0643590814221	0.0788829662622	0.01246188663	0.171106441922	0.673189595458
a31	0.0705630038074	0.154747468754	0.01366923521	0.140277049307	0.620743198486
a0	0.0518723466025	0.178965241251	0.0126828994033	0.194904906436	0.561574592829
a31	0.0346599538675	0.12247184675	0.0175621911344	0.240403622145	0.584902390943
a8	0.0234932379558	0.07576522625	0.0357153680448	0.343341860715	0.521684310314
a31	0.0133714199853	0.04885050675	0.0504853366816	0.435248906905	0.452043816771
a7	0.00987924046177	0.0396855949167	0.0440560482272	0.449441855635	0.456937268924
a31	0.00964367412059	0.0388996123056	0.0574596194091	0.460745551878	0.433251562975
</S>	0.0106166458103	0.0508993261528	0.0798333797045	0.437012675939	0.421637966488
