 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
a8	0.064743997	0.0620556065	0.100577997	0.125738415	0.093120443	0.100654758	0.096744525	0.14976601	0.206598235
a23	0.072272459	0.0645224725	0.0798252036667	0.106332446333	0.116017301	0.107434172667	0.140627058333	0.182939763333	0.130029106333
a31	0.0845074063333	0.0727832025	0.0828451812222	0.105112313444	0.144278253667	0.114933810889	0.140516679444	0.167069874444	0.0879532674443
a28	0.135371312111	0.152918300833	0.154360727074	0.102228212481	0.129814294556	0.100092857963	0.0774814528147	0.0982119558147	0.0495208754814
a20	0.178193204037	0.214807713611	0.243514159025	0.0850547121603	0.082840546852	0.0700946686543	0.0313678554382	0.0585918042716	0.0355353191605
a31	0.165071369346	0.165338364537	0.246890486342	0.0924505740534	0.0538140229507	0.0524342685514	0.0231855733127	0.0771981060905	0.123617208054
a8	0.127659721115	0.0966889905123	0.185948128781	0.0961066713511	0.0467903503169	0.0445145515171	0.0241182177709	0.14795693203	0.230216402685
a31	0.168625093705	0.0788121225041	0.16453176626	0.0744240804504	0.044759774439	0.0386990315057	0.0258927385903	0.15008371401	0.254171654228
a20	0.188598791235	0.067485999168	0.14934466742	0.0581427234835	0.0431071444797	0.0356701225019	0.0288865941968	0.177716218003	0.251047744743
a31	0.132884328412	0.0469453047227	0.120015917807	0.0571006478278	0.0378435911599	0.0317289571673	0.0234360240656	0.256168096001	0.293877138248
a36	0.0899947974707	0.0358499182409	0.101505639269	0.0689899476093	0.04167959072	0.0324162997224	0.0321856180219	0.278130905334	0.319247296083
a24	0.0651043358236	0.031908942747	0.102754626423	0.0994521508698	0.0605557135733	0.0419840292408	0.0371157100073	0.251376121778	0.309748398694
a37	0.0634413206079	0.031494596249	0.114706925474	0.13841376029	0.0723863445244	0.0479025617469	0.0270462733358	0.208637187259	0.295971049565
a27	0.049749856536	0.0247428874163	0.0940472684913	0.17186847343	0.0678415148415	0.0432693729156	0.0303551614453	0.271686619086	0.246438846522
a8	0.0627032431787	0.0211892164721	0.0601235281638	0.15193810781	0.0671038216138	0.0324190639719	0.0284595118151	0.314096893029	0.261966595507
a23	0.105783387726	0.0281805681574	0.0456408427213	0.13723084927	0.0897336638713	0.0391366946573	0.0209071269384	0.238676924343	0.294709941836
a31	0.105017119242	0.0267822750525	0.0411438575738	0.106781621757	0.0816734879571	0.0426818595524	0.0276866889795	0.184173434781	0.384059657279
a37	0.0616652860807	0.0133063973842	0.0265354031913	0.0464119235857	0.0500999779857	0.0284036238508	0.0360304239932	0.283214201594	0.454332739093
a29	0.0272103581602	0.00607654282807	0.0135475927304	0.0279393551952	0.0402141413286	0.0178761962836	0.0476384103311	0.391479723865	0.428017646364
a31	0.0199371625201	0.00736099460936	0.0138197675768	0.0310993413984	0.0621945187762	0.0260902024279	0.0568258414437	0.336472794622	0.446199362121
a13	0.0176865191734	0.00869191103645	0.0150996561923	0.0318889711328	0.0767171479254	0.032812300476	0.0734323638146	0.331033421541	0.412637727374
a31	0.0136054973911	0.00833217851215	0.0134368450641	0.0307866887109	0.0700435046418	0.033802459492	0.0895363612715	0.318122013847	0.422334482458
a8	0.0134920041304	0.0114651550041	0.0177634913547	0.0400960605703	0.0643032478806	0.0444988374973	0.0957765437572	0.242368537949	0.470236154153
a31	0.0125332723768	0.0124411748347	0.0214020727849	0.0414449615234	0.0627389956269	0.0688188041658	0.131531387919	0.23445828265	0.414631071384
a21	0.0117557301256	0.0106845709449	0.021880398595	0.0443423105078	0.065285067209	0.0814204997219	0.158353405973	0.222505700883	0.383772317128
a31	0.0125170557085	0.00998209731497	0.022980067865	0.0478199215026	0.0672551357363	0.102548256574	0.164502161991	0.211276796961	0.361118489043
a29	0.0129897305695	0.011203674105	0.025307410955	0.0536669098342	0.0753066085788	0.116049678858	0.176177893997	0.20976789232	0.319530186348
a31	0.0127192758565	0.0129192753683	0.0278129533183	0.0621568799447	0.0828223595263	0.121584879619	0.175929104666	0.204277420773	0.299777852116
a46	0.0125474606188	0.0158938084561	0.0301052707728	0.0671478799816	0.0873572531754	0.124872983206	0.178079331555	0.205525103591	0.278470924039
a31	0.0120775955396	0.018195309152	0.0321578122576	0.0738538733272	0.0916949577251	0.121266987735	0.175306693852	0.205078261197	0.270368531346
a49	0.0118591385132	0.018831299384	0.0331230507525	0.0761740644424	0.0928027992417	0.120787689245	0.174912207951	0.201694947066	0.269814817115
a3	0.0100383555044	0.016714525128	0.0279414859175	0.0776242248141	0.104802369747	0.106508841415	0.19943938265	0.226578169022	0.230352645705
a18	0.00948522416813	0.0114449740427	0.0210295026392	0.0871337116047	0.150674283249	0.119768708805	0.198448120883	0.212923029674	0.189092438568
a31	0.00966237938938	0.00897149501423	0.0204350322131	0.0831966828682	0.145647066416	0.125002389602	0.183982940294	0.200046183225	0.223055816189
a8	0.0111343497965	0.0106304320047	0.019171846071	0.0705753132894	0.112592320805	0.108223796534	0.196318190098	0.221593967742	0.24975975873
</S>	0.0127968493982	0.0118511490024	0.0165673415355	0.0716616366447	0.118049780402	0.101761928267	0.207937740049	0.225407903871	0.233965639365
