 	io	voglio	che	Maria	venga	qui	</S>
a31	0.19174725	0.133991375	0.155551395	0.143067725	0.097682622	0.122659865	0.1552997675
a39	0.192376563333	0.179917818333	0.183541111667	0.171894368333	0.0835828963333	0.090984924	0.0977023131667
a31	0.193367831111	0.210268259444	0.190695537222	0.146945717444	0.0853508211111	0.081365385	0.0920064633889
a37	0.158349557037	0.178872979815	0.164870962407	0.120252947148	0.10487108037	0.133381793	0.139400694463
a31	0.122797632346	0.143266611272	0.197070874136	0.147619229049	0.0923467901233	0.135528307667	0.161370581488
a11	0.0942076874487	0.119393211757	0.202349721379	0.164043553016	0.0941917133744	0.142270835889	0.183543303829
a20	0.0724018444829	0.0950949772523	0.137689817126	0.138827534339	0.0944225444581	0.211737405296	0.249825867943
a4	0.065149920161	0.0859731857508	0.113238322375	0.10400303378	0.071130771486	0.235033601765	0.325471155981
a24	0.0736001600537	0.0995271085836	0.152510884125	0.09566684026	0.046237236162	0.184469360588	0.34798841866
a31	0.0779147600179	0.108385504861	0.152260233375	0.09360934142	0.0287641487207	0.143040803529	0.396025229553
a11	0.060703066006	0.085832708287	0.0821521507917	0.0596495938067	0.0302673979069	0.27217332451	0.409221766518
a24	0.049711058002	0.0699488640957	0.0526795735972	0.0449374099356	0.0462032233023	0.39705655817	0.339463288839
a31	0.0412720630007	0.0566198926986	0.0411709301991	0.0370642246452	0.0397774344341	0.286701326057	0.497394119613
a46	0.0212937450002	0.0284390148995	0.0236027633997	0.0229512262151	0.019909851478	0.219000105352	0.664803279871
a8	0.0135569676667	0.0180649702998	0.0130851196332	0.015345099405	0.0296204921593	0.325041465117	0.585285866624
</S>	0.0139948223334	0.0182674241499	0.0107915425666	0.0130306007025	0.0436089735796	0.387495917558	0.512810718312
