 	non	ha	che	li	aspettiamo	</S>
a46	0.132869361	0.23936097	0.246054435	0.177635945	0.145893062	0.058186205
a31	0.201593510333	0.315984566667	0.266809741667	0.116888258333	0.071190532	0.0275333732
a15	0.267316253444	0.307708198889	0.231054457222	0.110667096111	0.069991472	0.0132625330667
a31	0.288722311148	0.281446216296	0.194545455741	0.097789202037	0.125889135333	0.0116076971556
a28	0.243029783716	0.217707668765	0.17636919858	0.107128330679	0.242780341778	0.0129846553852
a20	0.182679891239	0.153225989588	0.138319226193	0.113179121893	0.396908813926	0.0156869131284
a11	0.145907153746	0.122113059863	0.116558285398	0.106623938964	0.489447074642	0.0193504287095
a31	0.207031397915	0.132410019954	0.108770358466	0.108592369655	0.402108964881	0.0410868482365
a11	0.275296389305	0.131016169985	0.0958544814887	0.101010413218	0.32194030496	0.0748822360788
a31	0.255291693102	0.159302596662	0.0922423444962	0.0949734397393	0.24510439832	0.15308551536
a46	0.229839931034	0.182160398887	0.0881395234987	0.0869413672464	0.121205106107	0.291713658453
a31	0.186212940345	0.219879109629	0.0696785028329	0.0580701730821	0.0803349670357	0.385824316151
a11	0.122601720115	0.234289699876	0.052378204611	0.0320085910274	0.0495979480119	0.509123848717
a31	0.102442106705	0.193907509959	0.063279433537	0.0357296816758	0.0675716433373	0.537069622906
a11	0.0806587539017	0.169765726653	0.0652589788457	0.0352229432253	0.0729152167791	0.576178380969
a46	0.0444512379672	0.121753305551	0.0363671302819	0.0164432140751	0.035370412593	0.74561470699
</S>	0.0345770164836	0.103410197776	0.0241070296409	0.0104340425376	0.0251970482965	0.802274673495
