 	se	vieni	a	casa	ogni	sabato	</S>
a23	0.2048717375	0.16827562	0.26166969	0.047488644	0.0904335635	0.066752441	0.160508258
a31	0.256563605833	0.19266411	0.361225656667	0.0257952423333	0.0453443718333	0.0461609643333	0.0722460546667
a11	0.284544161944	0.232962403333	0.352390072222	0.0199156027778	0.0298929651111	0.0363838791111	0.0439109752222
a21	0.289185413981	0.263558587778	0.288621697407	0.0312991012593	0.0181223752037	0.0297418463704	0.0794710287407
a31	0.235817667994	0.230848639259	0.228404712469	0.0501597594198	0.0148217647346	0.0514396811235	0.188507786247
a20	0.169867350665	0.184782999753	0.16372970749	0.0517301174733	0.0146926872449	0.140951010375	0.274246128749
a31	0.136219398222	0.205476196584	0.16104229583	0.0355743734911	0.015614631415	0.182321013458	0.26375210625
a10	0.130211702741	0.224235618861	0.173317815277	0.0225124481637	0.0201569021383	0.159875634486	0.269689875417
a31	0.101971254247	0.228833976287	0.166588958426	0.0183549173879	0.0294131450461	0.187124238162	0.267713468472
a21	0.082459264749	0.224384298762	0.151379849475	0.014317910796	0.0358242973487	0.201897182721	0.289737156157
a11	0.081122811583	0.181056942921	0.126896456492	0.013259434932	0.0342612974496	0.16513249424	0.398270528719
a3	0.0689891505277	0.138552554307	0.104442988831	0.014985644644	0.0278608954832	0.146776644747	0.498392119573
a33	0.0777958668426	0.111035171436	0.0882742329437	0.0139980370147	0.0219960204944	0.204797904916	0.482102773191
</S>	0.0971866634213	0.116135750718	0.0913165614718	0.0105490197073	0.0208637452472	0.251360902458	0.412587336595
