 	mi	si	gonfiò	il	dito	</S>
a31	0.139850645	0.26001748	0.218348205	0.10460431	0.14020776	0.13697155
a11	0.239317558333	0.343462733333	0.156838358333	0.090414734	0.0764074013333	0.0935592033333
a31	0.335716386111	0.353576441111	0.144094409444	0.0674799846667	0.0440486744444	0.0550841234444
a15	0.323359802037	0.326321427037	0.166787233148	0.0673115908889	0.0543862974815	0.0618336621481
a31	0.308933674012	0.346643219012	0.150951145716	0.0611727136296	0.0688920391605	0.0634072160494
a0	0.267428338004	0.320060276337	0.114733993239	0.0458674878765	0.0984226763868	0.153487218683
a46	0.210936226001	0.240819492112	0.115025347746	0.0368831049588	0.109555742129	0.286780082894
a31	0.191823932	0.268398247371	0.097192632582	0.0709839873196	0.11677537071	0.254825837631
a18	0.162373530667	0.280267772457	0.0679695975273	0.0810884684399	0.14301649357	0.265284162544
a31	0.121855674889	0.231158704152	0.0473503211758	0.0624706401466	0.225952134523	0.311212554181
a24	0.073651177963	0.192922834717	0.0328011847253	0.0539582720489	0.290204211508	0.356462344727
a28	0.051585086321	0.144072653572	0.0181609852418	0.0300520643496	0.380260870503	0.375868348242
a13	0.0594100274403	0.0959265331907	0.0173511030806	0.0574344961165	0.455905463501	0.313972366081
a20	0.0735460408134	0.0831780977302	0.0252913143602	0.167837703705	0.3676932045	0.282453628694
a17	0.0656077339378	0.0691499202434	0.0319472174534	0.295402707902	0.2783491715	0.259543219565
a39	0.0524430349793	0.0618784020811	0.0359420624845	0.349585315967	0.2314881705	0.268662979855
a20	0.0421032426598	0.0573744363604	0.0373621768282	0.322508758656	0.2464525935	0.294198779952
a31	0.0251912992866	0.0370836973201	0.0252753700761	0.209165724885	0.318009531167	0.385274383317
a41	0.0102339660622	0.01513458984	0.010920941992	0.130743193628	0.406825413722	0.426141877772
a8	0.0057675795874	0.01419766848	0.0156162278307	0.124458506209	0.471229891241	0.368730112591
a37	0.00384004742913	0.0148414068267	0.0186598912769	0.126954260403	0.50047354708	0.335230850864
a8	0.00375035637638	0.0151612739422	0.0255567234256	0.121285926801	0.476040099027	0.358205593621
</S>	0.00502549318819	0.0193934959711	0.0370250247128	0.102280108401	0.443981749514	0.392294081811
