 	è	che	è	entrato	da	qui	</S>
a31	0.143047065	0.12731387	0.188945665	0.290281025	0.120924888	0.080693815	0.04879369
a7	0.145197465	0.144643303333	0.140238845	0.223487818333	0.142617946	0.136383155	0.0674314643333
a18	0.146773011667	0.146098331111	0.138981078333	0.185142032778	0.126800298667	0.171039185	0.0851660614444
a31	0.117912024889	0.117255323037	0.111156636111	0.134533632593	0.124340062889	0.275119361667	0.119682963815
a46	0.0844292626297	0.0839770703457	0.0773329603703	0.090312852531	0.130463814296	0.405754410556	0.127729617938
a31	0.0814599508766	0.0834220967819	0.0615072767901	0.0910814708437	0.151696758099	0.386293426852	0.144538995979
a39	0.0699041402922	0.0732758622606	0.0392281345967	0.0810923062812	0.156301056033	0.320984315617	0.259214175326
a28	0.0570857947641	0.0603607934202	0.0279558211989	0.0652999707604	0.161893482011	0.321289355206	0.306114795109
a31	0.037789059688	0.0403106402734	0.018383335633	0.0454247972535	0.120216049337	0.278000075069	0.459876051703
</S>	0.021950964994	0.0230554048367	0.0114765571665	0.0272157401268	0.0681909426685	0.213856407534	0.634253975852
