 	la	casa	la	costruisce	il	mastro	</S>
a20	0.25338874	0.241434955	0.178478285	0.0798220535	0.052341335	0.061822749	0.13271186
a17	0.33955964	0.152187591667	0.110178286667	0.1370532645	0.0702060583333	0.0648119773333	0.126003162667
a10	0.33719197	0.0676534175557	0.0595461405557	0.138386970167	0.0527087414444	0.141532410111	0.202980350222
a24	0.167809006667	0.0521319095186	0.0378969981852	0.0895113330557	0.0297523444815	0.296549270037	0.326349150074
a46	0.083820000889	0.0600384365062	0.0473860207284	0.0806688770186	0.0282701744938	0.358132746679	0.341683756691
a8	0.0977312722963	0.0690020038354	0.105981613576	0.10949329734	0.0277677904979	0.244552486893	0.345471535564
a14	0.217340824099	0.115750946278	0.122907051192	0.13901884578	0.026167339166	0.100675323631	0.278139645188
a31	0.2971100947	0.139994608759	0.080465737064	0.132942051927	0.063262850722	0.106439044544	0.179785615063
a20	0.2013752349	0.0846972355863	0.0500386433547	0.108548532309	0.111728926907	0.239841571515	0.203769861688
a41	0.0849461823	0.0332374178621	0.0322394487849	0.116431062436	0.107378168969	0.361160310505	0.264607400563
a29	0.1024540381	0.020086379954	0.0394650962616	0.129835597479	0.0796085376563	0.371482456835	0.257067890188
a31	0.1531513527	0.0206393779847	0.0359345884205	0.0960539648263	0.115863610552	0.262752663612	0.315604460063
a30	0.209729344233	0.0204047736616	0.0203072028068	0.113437590609	0.142053140184	0.154791724204	0.339276266688
a31	0.200495741411	0.0189689448872	0.0184155746023	0.11380127287	0.167128363395	0.130452768401	0.350737375563
a28	0.167599707137	0.0210775469624	0.0305287288674	0.07978337029	0.202481881132	0.114151988134	0.384376818521
a31	0.142569482379	0.0203164403208	0.0378568846225	0.06913603943	0.205231053711	0.125280509378	0.39960962284
a17	0.11132719746	0.0192316384403	0.0482362058742	0.0545090124767	0.22733518457	0.144534706459	0.39482607428
a20	0.229010399153	0.0180981748134	0.0558555332914	0.102011067492	0.210300274857	0.11746866282	0.267255901427
a31	0.227241109718	0.0146766072711	0.0415392657638	0.103199839164	0.184108868286	0.16079310494	0.268441220476
a20	0.152558089906	0.0177211240904	0.0466455002546	0.0825144197213	0.199129249429	0.197841611647	0.303590010159
a29	0.220904186635	0.0240141526968	0.0594744560849	0.13465682324	0.228669856476	0.124431770549	0.207848760053
a31	0.180387385212	0.0216815295656	0.0459870090283	0.11941176608	0.227388688825	0.16358465685	0.241558963351
</S>	0.099944407106	0.0173252942828	0.0331257585141	0.07121424554	0.210689334412	0.241973278425	0.325727666676
