 	si	è	rotta	la	coppa	</S>
a31	0.2430792	0.269557985	0.235651535	0.117270085	0.076340198	0.05810098
a20	0.28657048	0.250103218333	0.158931449	0.100676367333	0.0665665636667	0.137151913333
a19	0.34681605	0.261836552778	0.0960156136667	0.0517958984443	0.0396922428889	0.203843627778
a18	0.367642283333	0.281893030926	0.0876249978889	0.0442612344814	0.0328947036296	0.185683755926
a27	0.344058337778	0.270311540309	0.116195765963	0.0578034094938	0.0448418045432	0.166789145309
a31	0.230001141926	0.205206913436	0.104611132654	0.0470069143313	0.0525000128477	0.36067386177
a39	0.119847603309	0.121608791145	0.0473412253847	0.0212287148104	0.0445212476159	0.64545240059
a31	0.0998127097697	0.126022913715	0.0260474516282	0.0214243218035	0.078667615872	0.64802496353
a46	0.10396294859	0.138462811238	0.0198176248761	0.0301314719345	0.172863148624	0.534761951177
a31	0.10057911953	0.096916213746	0.0212893866254	0.0524450206448	0.249981476208	0.478788777059
a20	0.08432842651	0.056527981582	0.0193338798751	0.0694332335483	0.312737268736	0.457639252353
</S>	0.070848448255	0.043301691291	0.0141377714376	0.0654440367742	0.353231509368	0.453036596176
