 	mia	figlia	vuole	andare	</S>
a46	0.418263085	0.0865423775	0.07358637	0.15967655	0.26193159
a31	0.592370941667	0.0678902621667	0.054408379	0.13163497	0.153695436667
a7	0.620324080556	0.0999696853889	0.0814273786667	0.097003419	0.101275465556
a20	0.508856260185	0.144043121796	0.113868856222	0.103116525333	0.130115255185
a31	0.316274576728	0.117266482932	0.094968032074	0.196936625111	0.274554251728
a46	0.177837165576	0.0557891419773	0.0660536880247	0.35210565837	0.348214317243
a31	0.113093468525	0.0251781911258	0.0435651876749	0.38319726279	0.434965885748
a46	0.0761391355083	0.0109300411753	0.0208582365583	0.37034268093	0.521729941916
a31	0.0661529878361	0.00712838205843	0.0169231478528	0.358520073643	0.551275480639
a11	0.060767818612	0.00585980088614	0.0154863159509	0.343434661214	0.574451450213
a3	0.0367054338707	0.00434477516205	0.0147251439836	0.400150227071	0.544074420071
a31	0.0202998509569	0.00644200238735	0.0267263059945	0.411454752357	0.535077053357
a27	0.021511338319	0.0103147864625	0.0404858909982	0.361916627452	0.565771317786
a0	0.0276254004397	0.0110853348208	0.0524034293327	0.320651525817	0.588234292595
</S>	0.0299267617198	0.0107212079104	0.0615868346663	0.324555462909	0.573209726297
