 	dovevo	comprare	il	pane	</S>
a31	0.24880726	0.3844786	0.208263635	0.0689617925	0.089488685
a46	0.26625479	0.40305258	0.189188935	0.0647679008333	0.0767357716667
a31	0.272713716667	0.323085366667	0.140847345	0.125435366944	0.137918167222
a18	0.206497195556	0.274466642222	0.130048355	0.185379595648	0.203608185741
a13	0.165579945185	0.260840520741	0.139726561667	0.220440935216	0.21341201858
a0	0.158933181728	0.22650599358	0.193669223889	0.246632338405	0.174259236193
a20	0.163176100576	0.198118531193	0.25477797463	0.238411299468	0.145516065398
a7	0.153647486859	0.173540657064	0.251523181543	0.261889669823	0.159398975133
a20	0.130861248953	0.145295449021	0.206267480514	0.316315653274	0.201260138378
a31	0.114052844651	0.126515483007	0.144554860171	0.315816951091	0.299059842793
a11	0.0840124205503	0.100955869002	0.0861378833903	0.26732018703	0.461573627598
a39	0.0470852875168	0.0729128330007	0.0594901267968	0.259062105677	0.561449632533
a31	0.0800082825056	0.0639905096669	0.0639685079323	0.296211361892	0.495821324178
a13	0.0884413761685	0.045855101889	0.0559777093108	0.365926833964	0.443798958059
a17	0.0403382738895	0.0236277952963	0.0350881374369	0.398181347988	0.50276444602
a31	0.0463317511298	0.0191347700988	0.0318859668123	0.303002385996	0.59964513534
a46	0.0489372693766	0.0158714778996	0.0343916089374	0.337805288665	0.56299433178
a20	0.0260478847922	0.00947481026653	0.0278598616458	0.464744462888	0.47187293726
a31	0.0244802302641	0.0151106445222	0.0292461672153	0.394727234296	0.536435705753
</S>	0.029332779132	0.0226625257611	0.0370415956077	0.316133307148	0.594829802877
