 	le	canzone	si	scrivono	alla	notte	</S>
a20	0.23790834	0.14723241	0.0911839125	0.06420125	0.127339265	0.17180379	0.16033104
a31	0.2060996	0.172706643333	0.108520115833	0.070329285	0.104942128333	0.148710883333	0.188691363333
a0	0.218120576667	0.139258831111	0.123549511944	0.04749657	0.0733695447777	0.180989144444	0.217215824444
a20	0.219523772222	0.126338947037	0.120237745648	0.0267869081	0.0393152474259	0.180224681481	0.287572664815
a31	0.236194480741	0.170642012346	0.131206360216	0.0300519898	0.0220567403086	0.113453108827	0.296395281605
a13	0.20693881358	0.157945007449	0.108106536739	0.0326621869333	0.0177992471029	0.119960081276	0.356588123868
a38	0.108001689527	0.097320977483	0.0644150842463	0.0154569840778	0.0146133773676	0.153927680425	0.546264211289
a31	0.160526798176	0.127920664161	0.0824624134154	0.0305323797926	0.0211190364559	0.111079041808	0.466359673763
a20	0.169141227059	0.127752200054	0.0830214651385	0.0391601955975	0.028939868152	0.132308258936	0.419676781254
a31	0.139096793353	0.0981691886847	0.0616552923795	0.0484985095325	0.0663839100507	0.153283941312	0.432912373751
a20	0.126840411118	0.0874841695616	0.0517668607932	0.0530340728442	0.0859947376836	0.146959978771	0.447919784584
a33	0.0614332403727	0.0488718788539	0.0288594102644	0.0331629359481	0.0762249202279	0.250400592924	0.501047041528
a31	0.0494539134576	0.0417805042846	0.0303642320881	0.047852937316	0.109267346743	0.289617074308	0.431664033843
a28	0.0383773818192	0.0324817710949	0.0277341315294	0.0489643004387	0.139268932248	0.230073954769	0.483099564614
a31	0.0218921289397	0.0172489290316	0.0159142223431	0.0348084704796	0.121791029416	0.21468118159	0.573664044871
a0	0.0146104834799	0.0114727532439	0.011421433681	0.0306060131599	0.101095338472	0.28633971053	0.54445428829
a31	0.0115940979933	0.00915428981463	0.0109686067937	0.0286428383866	0.103512414491	0.322833570177	0.513294222763
a3	0.0107516931978	0.00906797443821	0.0113289055979	0.0272925524622	0.12131900983	0.335107640059	0.485132237588
a31	0.0157632935993	0.0087305064794	0.0115043875326	0.0284843111541	0.123218493277	0.36184027002	0.450458752529
a46	0.0182476868664	0.00825575739313	0.0114068120775	0.0287638163847	0.123849461092	0.36671957334	0.442756904176
a31	0.0173614696221	0.00790912136438	0.0111790479258	0.0282805161282	0.117698238697	0.393841644447	0.423729934725
a39	0.0175870722074	0.00778020362146	0.0112995371753	0.0291183520427	0.123940597899	0.394671494816	0.415602724908
a35	0.0136017977358	0.00718110860715	0.0102189149251	0.0318550370142	0.213215162633	0.352254584939	0.371673398303
a31	0.0118474982453	0.00564597110238	0.00940067840837	0.0324776356714	0.209145704211	0.336001961646	0.395480542768
</S>	0.0101486441226	0.00416617055119	0.00747698385419	0.0247357103357	0.143294967105	0.352644480823	0.457533021384
