 	non	sapeva	dove	a	stare	</S>
a20	0.32896218	0.222613085	0.109555264	0.2105995	0.036388912	0.0918811075
a31	0.421512893333	0.307739315	0.0687682246667	0.117184215	0.030293714	0.0545016451667
a37	0.366714541111	0.299111988333	0.114512675556	0.114102946667	0.041402278	0.0641555593889
a38	0.252368453704	0.225849206111	0.160245321852	0.135502205556	0.105683769333	0.120351049796
a31	0.192499137901	0.188489412037	0.128737811951	0.159588431852	0.178244169778	0.152441019932
a41	0.137035467967	0.149256680679	0.0790639509837	0.225529537284	0.266815449926	0.142298883311
a10	0.0817070846557	0.104094856893	0.0483451543279	0.265701239095	0.375129306642	0.125022344437
a20	0.0542001225519	0.0765897369643	0.0365938204426	0.212435486365	0.503951835547	0.116228984812
a9	0.0458272385173	0.0972340003214	0.0994339808142	0.174417185455	0.437704998516	0.145382591604
</S>	0.0481710192586	0.132229410161	0.166484130407	0.188770817728	0.286306479258	0.178038155802
