 	può	che	sono	ancora	svegli	</S>
a31	0.15904344	0.170079625	0.23439207	0.16147724	0.146893295	0.12811431
a7	0.175491553333	0.249936958333	0.223310963333	0.124443267333	0.136883215	0.0899340146667
a31	0.205517947778	0.350625469444	0.184268161111	0.083144455111	0.125397017	0.0510468745556
a7	0.210326319259	0.332922209815	0.19050556037	0.0741732513703	0.129148984333	0.0629236331852
a31	0.171807605086	0.315966786605	0.215357183457	0.0904686681234	0.116259238111	0.0901405243951
a37	0.115421810362	0.307338798868	0.228678577819	0.101725672708	0.0803653907037	0.166469754798
a31	0.108261036787	0.253623986289	0.202373582606	0.0965602089027	0.0897206015679	0.249460601599
a39	0.096608628929	0.19342087543	0.175018847535	0.0889526366342	0.101351067189	0.344647973866
a31	0.070450229643	0.131697195143	0.153899221178	0.0843759345447	0.114934062396	0.444643367955
a20	0.060941465881	0.0884471830477	0.103638419059	0.0932488531816	0.137099224132	0.516624842652
a31	0.0420598452937	0.0501731843492	0.0736358730197	0.130640852727	0.143756514711	0.559733724217
a46	0.0404742424312	0.0344895567831	0.0496326333399	0.156427634242	0.20889094157	0.510085014739
a8	0.0369824228104	0.0258043225944	0.03126185778	0.117954624747	0.335876593857	0.45212021158
a46	0.0178850645368	0.0131757371981	0.0181290621267	0.0836747915823	0.436590377952	0.430544987193
a8	0.0092404784456	0.0065055309327	0.0120252379089	0.0926616705274	0.457238995984	0.422328099064
a31	0.00638571294853	0.0043951385109	0.0106232316363	0.0922689418425	0.423142958661	0.463184019688
a20	0.00401531171618	0.0029710124703	0.0080815571121	0.0580475279475	0.360568489554	0.566316106563
</S>	0.00285575975809	0.00235094718515	0.00601859290605	0.0437272824737	0.325703379777	0.619344053281
