 	ho	finito	di	scrivere	</S>
a38	0.389644655	0.1822454735	0.108637792	0.16995018	0.1495218875
a31	0.566564765	0.128547490167	0.0870851223333	0.100511733333	0.117290860833
a15	0.652564268333	0.149990856722	0.0448082721111	0.061027889111	0.0916086952777
a18	0.634647336111	0.178020152241	0.0283073007037	0.0496453043703	0.109379870093
a31	0.538208392037	0.17535145408	0.0351759192346	0.0582585914568	0.193005603364
a37	0.441428470679	0.131563388027	0.0332636237449	0.0680053791523	0.325739101121
a31	0.419073296893	0.0928965693423	0.033554831915	0.0766796383841	0.377795603707
a0	0.390414865631	0.0513952344474	0.034739183305	0.0822392177947	0.441211451236
a31	0.331422121877	0.0351179138158	0.0265378437683	0.133137934265	0.473784163745
a18	0.315001497292	0.0304005732719	0.0309417912561	0.191686531422	0.431969617915
a31	0.232776319097	0.0240422887573	0.0301278754187	0.287062050474	0.425991495972
a39	0.157879436366	0.0206363165858	0.0801948434729	0.357055556825	0.384233858657
a20	0.146391252122	0.0161780598619	0.183115227824	0.310064688942	0.344250779552
a31	0.106808591374	0.0140953966206	0.176744202608	0.330197946314	0.372153866517
a8	0.0466978277913	0.0136035862069	0.204786154203	0.358839188771	0.376073238839
a20	0.0307304042638	0.0181497707356	0.302608351401	0.320621192924	0.327890282946
a31	0.0247821884213	0.0156438806785	0.239132392134	0.347655520975	0.372786004315
</S>	0.0187703272107	0.0103994849893	0.162743558567	0.391529710488	0.416556887157
