 	non	mi	aspetti	non	vengo	</S>
a33	0.170493605	0.277483745	0.292508665	0.12251975	0.0597544	0.077239862
a31	0.252566918333	0.300806888333	0.187303668333	0.110472583333	0.0808439683333	0.0680059673333
a37	0.282375329444	0.274489929444	0.178523269444	0.101963327778	0.0858132711111	0.0768348144444
a35	0.252492356481	0.247718579815	0.200033286481	0.103205310593	0.0922484437037	0.104301964815
a31	0.20114089016	0.197067806605	0.164565438827	0.106443044864	0.200531211235	0.130251568272
a7	0.11903580572	0.128514125535	0.111438662942	0.0995595349547	0.316665420412	0.224786449424
a18	0.06298107624	0.0967502951783	0.0915485929807	0.0852710283182	0.345410926804	0.318038089808
a24	0.0419096354133	0.0938557250594	0.102951152994	0.100133286106	0.347393602268	0.313756596603
a31	0.0274114404711	0.0843224370198	0.121540440998	0.196977592035	0.265160040756	0.304588042201
a20	0.021130074157	0.0613911143399	0.106610678666	0.257090954012	0.218883580252	0.334893580734
a8	0.0164230974857	0.0347422699133	0.057720865222	0.182855521337	0.335044353417	0.373213866911
a31	0.00788025092857	0.0199603481044	0.0329547784073	0.133369940446	0.336225491139	0.469609172304
</S>	0.00568514696429	0.0188712135522	0.0326345432037	0.134330550223	0.24980045557	0.558678086152
