 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.056945248	0.0605981925	0.063433404	0.086512551	0.292609455	0.264806525	0.11978743	0.0553071775
a39	0.0877401246667	0.0948578825	0.075913364	0.0785551643333	0.221563345	0.246295553333	0.08500732	0.1100672525
a41	0.129879901556	0.1361986175	0.0776231563333	0.0745422147778	0.180936631667	0.116292855444	0.105048936667	0.179477660833
a39	0.120705677185	0.123189669167	0.0574423271111	0.0635445629259	0.235667367222	0.0804117778147	0.160682948889	0.158355646944
a20	0.090780132395	0.0894623330557	0.0483015213704	0.0823255789753	0.296721105741	0.0808875992716	0.18838510963	0.123136615648
a0	0.0682317381317	0.0597257863519	0.0374660831235	0.0917193513251	0.271010245247	0.0867272230905	0.254512999877	0.130606581883
a31	0.0644427200439	0.052326510784	0.0259732200412	0.061642759775	0.169177024082	0.0705497283635	0.308553153292	0.247334937294
a13	0.054391600348	0.0441052165947	0.0159839634471	0.0279773174917	0.077728330694	0.0391196431212	0.301162311097	0.439531645765
a17	0.034540957116	0.0241906185316	0.00879047424903	0.0135980150639	0.0580328825647	0.0228189007071	0.328960430366	0.509067691922
a31	0.028461391372	0.0382768661772	0.00807213274968	0.0090973132213	0.0506331295216	0.0197791762357	0.261664441789	0.584015507307
a3	0.0181665833573	0.0394829345924	0.00630753956656	0.00522323357377	0.0267340378405	0.0164513094119	0.14237940893	0.745254902436
a46	0.00718221048577	0.0165659908308	0.00249882293885	0.00228002969126	0.0136620902802	0.0141737581373	0.11306184631	0.830575214145
</S>	0.00445858844288	0.0106411155654	0.00144730761942	0.00146100214563	0.0108421496401	0.0150175545686	0.102469993155	0.853662277072
