 	non	ho	cosa	a	fare	</S>
a8	0.18108971	0.262551205	0.23239211	0.107678442	0.10930053	0.10698802
a31	0.22974067	0.317476711667	0.182206783333	0.0969605473333	0.1056503	0.0679649833333
a37	0.264449266667	0.306255970556	0.188476821111	0.0914064091111	0.0855340133333	0.0638774977778
a10	0.261355925556	0.272655573519	0.20057113037	0.10006421137	0.0646333694444	0.100719802593
a37	0.231578648519	0.249849181173	0.190683120123	0.125772545457	0.0767136981481	0.125402857531
a10	0.162785974173	0.203908740391	0.179932240041	0.161653378486	0.132656816049	0.159062899177
a0	0.0966506627243	0.136394916797	0.142000380014	0.159930939495	0.222854978683	0.242168139726
a20	0.0551959755748	0.079573145599	0.100227550005	0.117223613165	0.331425382894	0.316354316575
a17	0.0296720338583	0.0417902588663	0.0636740716683	0.0779198133883	0.407621984298	0.379321825525
a20	0.0146367718194	0.0210118672888	0.0405886755561	0.0662561154628	0.486791821433	0.370714725175
a8	0.00967986480647	0.0166833770963	0.0405559685187	0.108933940488	0.453376533811	0.370770285058
</S>	0.0102948239032	0.0197852495481	0.0496771792594	0.151109180244	0.356801376906	0.412332182529
