 	non	mi	aspetti	che	non	vengo	</S>
a8	0.10840634	0.20180725	0.31278685	0.157548208	0.071506188	0.048395315	0.0995498265
a31	0.14685361	0.271616446667	0.29645319	0.101339311333	0.0628793846667	0.0539633916667	0.0668946618333
a24	0.187938056667	0.254731168889	0.2473244	0.109576853778	0.0721591582222	0.0584937138889	0.0697766526111
a31	0.178501458889	0.184383466296	0.184117843333	0.115286852926	0.0856915394074	0.120217937963	0.131800924204
a36	0.12932043963	0.129004138765	0.132684467778	0.094852222642	0.0879304498025	0.194189405988	0.232018911401
a31	0.08918568421	0.107091559588	0.121809015926	0.094950764214	0.0855905999342	0.231231628663	0.270140777134
a39	0.05512136307	0.0865527265293	0.110386488642	0.0876595980713	0.0837261199781	0.373001509554	0.203552209045
a8	0.02833034069	0.0585234938431	0.083524626214	0.0687214393571	0.0686446089927	0.507901786518	0.184353686348
a31	0.0172654875633	0.0378820216144	0.0762730020713	0.061846373119	0.0471226606642	0.437426288839	0.322184145449
a29	0.0136423921878	0.0271947242048	0.0669608106904	0.0588483277063	0.0744727088881	0.32774930628	0.431131728483
a31	0.0130892283959	0.0208446740683	0.0472518708968	0.0465875049021	0.125880566296	0.263939712093	0.482406442828
a17	0.010738676132	0.0153910060228	0.0289440559656	0.0333587629674	0.112097879765	0.204710107364	0.594759500943
</S>	0.009218728566	0.0151499735114	0.0186641204828	0.0247888299837	0.0777171263825	0.188534043682	0.665927150472
