 	il	vino	buono	deve	essere	invecchiato	</S>
a24	0.136078865	0.1939744225	0.061561229	0.0297287795	0.232202755	0.191841502	0.154612511
a46	0.158118225	0.254869160833	0.0710937923333	0.0336455281667	0.249797998333	0.114878498667	0.117596811
a31	0.139630095	0.274478743611	0.0864337454444	0.0643353670556	0.152846014111	0.112401779556	0.169874223667
a17	0.115856345	0.269806824537	0.0991032964815	0.106515744019	0.10388793137	0.104808696519	0.200021127889
a37	0.114905771667	0.211359094846	0.130069868827	0.12584505134	0.114965152457	0.0980638155063	0.204791225963
a31	0.100725498556	0.155366951615	0.133928231609	0.09805049278	0.0945766024857	0.0816371951688	0.335715028654
a39	0.0794050285187	0.131023007205	0.11736599087	0.0691366865933	0.0532410834952	0.0565113317229	0.493316859551
a31	0.0669891205062	0.229451219068	0.0880599279567	0.0661759188644	0.0398717138317	0.0611216439076	0.44833047985
a37	0.0616698615021	0.310441626356	0.0545872643189	0.0665712062881	0.0354650462772	0.0654876973025	0.405777353283
a31	0.0440276275007	0.268432712119	0.047373348773	0.0775619334294	0.0387616954257	0.125576498434	0.398266217761
a46	0.0236217988336	0.21598780404	0.0369897679243	0.0908010891431	0.0422285201419	0.145736600478	0.444634439254
a31	0.0130497496112	0.129322613347	0.0275330703081	0.0812189370477	0.0444372150473	0.203038584493	0.501399836418
a46	0.00691551203707	0.0600484827823	0.0204791791027	0.0512587670159	0.0359378000158	0.226914884831	0.598445382139
</S>	0.00433394526854	0.0395491958912	0.0156324715514	0.0388684395079	0.0264728975079	0.145590452416	0.729552611069
