 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.23424473	0.149412805	0.0341884815	0.066473402	0.133029555	0.158496187	0.22415485
a46	0.22412246	0.193223525	0.0382525228333	0.0904808673333	0.116423398333	0.138893043667	0.198604203333
a31	0.177456126667	0.179108038333	0.0410099776111	0.0698625184444	0.085490850111	0.207699841222	0.239372677778
a35	0.134034675556	0.186697646111	0.0367227772037	0.0362042318148	0.0466950073703	0.226692663741	0.332953025926
a31	0.167357865185	0.21858124537	0.0485508304012	0.0280478336049	0.0327666624568	0.174228427914	0.330467125309
a20	0.161382555062	0.181847388457	0.0658782168004	0.025869400535	0.0308617264856	0.166747212638	0.367413475103
a31	0.129315171687	0.140151676152	0.0850857122668	0.0260578205117	0.0414687111619	0.124030018879	0.453890891701
a39	0.108784107229	0.110767845384	0.0954672320889	0.0257573425039	0.0439928693873	0.109326564293	0.5059040439
a3	0.057094499743	0.064910215128	0.0638698800296	0.015655367368	0.0297759094624	0.160023288098	0.608670827967
a31	0.0839335139143	0.064227423376	0.0612811180099	0.0226211619893	0.0514852338208	0.158868237699	0.557583309322
a7	0.0976981746381	0.063011914792	0.06554667267	0.0261251661631	0.0739666712736	0.165772834233	0.507878569774
a10	0.048757226546	0.0363963509307	0.03880008289	0.0137160077544	0.0604522664245	0.196189711411	0.605688356591
a31	0.0529137938487	0.0331266476436	0.04117017963	0.0305158604515	0.0771781448082	0.20585756047	0.559237812197
a11	0.0589421852829	0.0327633158812	0.04529320821	0.0413945958172	0.113017981603	0.277422396823	0.431166304066
a18	0.0344731760943	0.0205928786271	0.02730097507	0.0255073779391	0.108570275868	0.275091378941	0.508463924689
a28	0.0219898846981	0.0139984665424	0.0171012413567	0.032225086313	0.089684408956	0.194000909647	0.631000024896
a31	0.018497023566	0.0108267884141	0.0157083334522	0.042863813771	0.0826501979853	0.261157466549	0.568296428299
a11	0.0136204583553	0.0073643130047	0.0131972711507	0.0427525429237	0.116234292662	0.376955045516	0.4298761161
a13	0.00931304461843	0.0050959228349	0.0089157747169	0.0855693543079	0.162726664221	0.360762578505	0.367616672033
a31	0.00905936087281	0.00455178514497	0.00958542323897	0.0909133901026	0.153921098074	0.391190972835	0.340777980678
a20	0.0072088169576	0.00366883378166	0.00918354374632	0.0700058020342	0.174623822691	0.428432607612	0.306876596893
a31	0.0146605639859	0.00467914382722	0.00901658158211	0.0655071130114	0.17774614223	0.401014962537	0.327375512298
a8	0.020637425662	0.00626617204241	0.0118336468607	0.0707821100038	0.190463368743	0.360036630846	0.339980657433
</S>	0.016980634331	0.0060920564212	0.0133743014304	0.0955331600019	0.241631899371	0.309598615423	0.316789328717
