 	sicuramente	stanno	ancora	svegli	</S>
a17	0.23226399	0.191588345	0.19103258	0.146129145	0.23898591
a24	0.275540433333	0.187233228333	0.17611776	0.135046291667	0.226062283333
a28	0.249444351111	0.179421512778	0.117448603333	0.198427910556	0.255257627778
a37	0.255970313704	0.176312004259	0.0970740477777	0.240673083519	0.229970562593
a18	0.324448877901	0.204463834753	0.0996078325926	0.183619371173	0.187860084198
a39	0.3627526193	0.247294364918	0.106199454198	0.132780717058	0.150972861399
a31	0.309041206433	0.272753161639	0.128404301399	0.117822502353	0.171978890466
a39	0.256235478811	0.300922480546	0.147283217133	0.105274047451	0.190284796822
a31	0.227756752937	0.294019496849	0.187716162378	0.132447322484	0.158060262274
a46	0.187196617646	0.23646129895	0.241756324126	0.197379710828	0.137206047425
a31	0.212472645882	0.192550316317	0.275386398042	0.209910283609	0.109680355808
a18	0.225397835294	0.175421928772	0.305701032681	0.213196951203	0.0802822886027
a31	0.201665398431	0.152539256257	0.276635450894	0.277936203734	0.0912237345342
a39	0.189491339477	0.139713418752	0.286662113631	0.274258051245	0.109875111178
a31	0.167611229826	0.135087559584	0.27836506121	0.276067720415	0.142868435059
a41	0.136316183275	0.121730236528	0.24240442707	0.317704453472	0.18184466502
a39	0.122727001092	0.123493768843	0.25801901569	0.309497064491	0.18626310834
a28	0.126062850364	0.128061309614	0.25078058523	0.314563188164	0.180532039447
a20	0.116702520121	0.135597326538	0.249958685077	0.315964629388	0.181776816482
a31	0.11944506004	0.142535088846	0.207464645026	0.347141996463	0.183413195494
a39	0.11838713668	0.152875449615	0.180518568342	0.350827072154	0.197391758498
a35	0.110563462227	0.170144643205	0.177429716114	0.319178670718	0.222683486166
a31	0.116322620742	0.146403647735	0.138282548705	0.288374840239	0.310616322055
a11	0.110834066914	0.127097045912	0.105571676235	0.25778897008	0.398708217352
a18	0.108233825638	0.132890373304	0.0966957420783	0.285821670027	0.376358355784
a24	0.122277978546	0.112223249101	0.107433767359	0.321881633342	0.336183345261
a31	0.106522480849	0.0802805830337	0.0936077391197	0.273038191114	0.446550995087
a18	0.0791629649497	0.0689146010112	0.0723091363732	0.222980910371	0.556632385029
a31	0.0685535129832	0.0620885236704	0.0742651421244	0.23835864679	0.55673417501
a18	0.0511243669944	0.0446347545568	0.0631445847081	0.19461884893	0.64647747167
a15	0.0516654903315	0.0395417115189	0.0532436289027	0.144536722977	0.711012490557
a8	0.0530618517772	0.0434271485063	0.0814849796342	0.256327857659	0.565698163519
a39	0.0435110782591	0.0457095631688	0.0926212132114	0.346790985886	0.47136713784
a31	0.033389684753	0.0353017487229	0.0663408644038	0.292687098629	0.572280595947
</S>	0.0261889413765	0.0288817223615	0.0509473172019	0.252307069314	0.641674947973
