 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	0.138582795	0.25221148	0.08796885	0.081664025	0.085696777	0.06925393	0.1111438375	0.059840502	0.113637804
a29	0.144992405	0.249008233333	0.114835093333	0.097032295	0.094159399	0.0788372866667	0.1123037835	0.0473278193333	0.0615037073333
a31	0.173056601667	0.184609357778	0.147777157778	0.129321905	0.103327636333	0.0801009388889	0.0925075301667	0.0447776264444	0.0445213044444
a20	0.138582337222	0.135560794259	0.125662819259	0.133739751667	0.0973456007777	0.076324862963	0.0971188630556	0.0837766514815	0.111888363481
a31	0.0997242304073	0.11063076642	0.0924016930863	0.118839570556	0.105439885593	0.0708004989877	0.0902943326852	0.132970520494	0.178898517827
a28	0.0728841961358	0.0894070154733	0.0680025220288	0.103396384852	0.097690144531	0.0567830296626	0.0836004258951	0.163447566831	0.264788712609
a3	0.0507251513786	0.0593487801578	0.0496987426763	0.080565186284	0.0695153708437	0.0522834268875	0.072807176965	0.183953452277	0.381102727536
a35	0.0571509084595	0.0645242417193	0.0519079535588	0.0590769287613	0.0597714812812	0.0536797686292	0.0626843439883	0.180420620759	0.410783759179
a31	0.0608494214865	0.0862865772398	0.0536361195196	0.0485300209204	0.0503065967604	0.0397025382097	0.0867639129961	0.198059913586	0.375864886393
a20	0.0414400041622	0.0803908540799	0.0394536131732	0.0420589116401	0.0388678549201	0.0217070547366	0.117366314332	0.223582221195	0.395133162131
a31	0.0226020990541	0.0727662230266	0.0286788043911	0.0378688355467	0.0340513939734	0.0159819445789	0.146214168111	0.192525567065	0.449310964044
a28	0.0125835134847	0.0687629943422	0.0227328324637	0.0376963301822	0.0411463863245	0.021219053193	0.178317752704	0.179558525688	0.437982631348
a13	0.00753128462823	0.0470522047807	0.0173214161546	0.0406481090607	0.0534370054415	0.0274075030643	0.184236594235	0.209717985229	0.412647917116
a41	0.00697835820941	0.0343639702602	0.0170952320515	0.0408254720202	0.0575040061472	0.0261071783548	0.166979408078	0.266581251743	0.383565132372
a28	0.00827516473647	0.0288583720867	0.0192860696838	0.0338375990067	0.0468395383824	0.0215108304516	0.165498569359	0.320494170581	0.355399697457
a31	0.00926776924549	0.0455589090289	0.0172649238946	0.0266299273356	0.0331248507941	0.0228699098172	0.182338779786	0.291371920194	0.371572999152
a20	0.0071817403485	0.0539890880096	0.0115039862982	0.0216952841119	0.0265996772647	0.0292838639391	0.194004926595	0.278042750065	0.377698659717
a31	0.0075291265495	0.0475593526699	0.0112603849327	0.021974269704	0.0263610817549	0.0354583756464	0.169480297532	0.287736650022	0.392640469906
a24	0.00816491434983	0.0438053552233	0.0126894941442	0.0227989362347	0.0249985592516	0.0402448495488	0.113200731177	0.259687033341	0.474410146635
a46	0.00463363631661	0.0327795017411	0.0098657384814	0.0158375930782	0.0164464967505	0.0332924998496	0.113412457059	0.26466592778	0.509066175545
</S>	0.00286870095831	0.0281276043706	0.0075582088907	0.0104772425391	0.0111865033752	0.0255342899248	0.132777053529	0.28293626389	0.498534177772
