 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	0.130899511	0.100753767	0.071524601	0.047933586	0.0374672735	0.0244193935	0.023882642	0.0281326015	0.123129142	0.2408179	0.171039575
a23	0.0939925276667	0.073301617	0.0602698376667	0.0527543833333	0.0459657211667	0.0274714211667	0.0256116973333	0.0286005688333	0.158878597333	0.31676806	0.116385536
a31	0.0784190338889	0.0599682536667	0.0538218275556	0.0536290701111	0.0471821770556	0.0263543240556	0.0241905337778	0.0215487102778	0.153894225778	0.375211033333	0.105780763
a23	0.094013595963	0.0580042725556	0.0420833251852	0.044905178037	0.0396755900185	0.0256727543519	0.0224545389259	0.0181971067593	0.127646637259	0.391517767778	0.135829187667
a10	0.123301295321	0.0668398888519	0.0371638723951	0.0407341470123	0.0364697023395	0.0217681694506	0.0154199678086	0.0163253869198	0.096750639753	0.323767945926	0.221458985889
a31	0.114122215107	0.0592703409506	0.0386680271317	0.0475408576708	0.0372515527798	0.0285614438169	0.0355673777695	0.0161202509733	0.0720818619177	0.249339768642	0.301476311963
a37	0.0852664617023	0.0476543156502	0.0369621677106	0.0524048568903	0.0347954095933	0.0303256502723	0.0490950585898	0.0157927763244	0.0511408866392	0.198863306214	0.397699087321
a27	0.0479023939008	0.0347024755501	0.0315381239035	0.0471020326301	0.0302892351978	0.0267415464241	0.0399560848633	0.0121211158748	0.0344895015464	0.227006382071	0.468151089107
a31	0.0328453913003	0.0298528725167	0.0401180283012	0.0588301835434	0.0381035910659	0.0344722104747	0.0489639109544	0.0132854760583	0.0420487151821	0.257392634024	0.404086996369
a44	0.0252569531001	0.0243802135056	0.0351034341004	0.0524333191811	0.0328294363553	0.0302479104916	0.0454718526515	0.0191776396861	0.0656964280607	0.360610568008	0.308792272123
a23	0.0171969420334	0.0159954661685	0.0193023093668	0.0280853430604	0.0185720727851	0.0176226894972	0.0303000892172	0.024589967562	0.0760872543536	0.474089262669	0.278158610708
a37	0.0168494566778	0.0138690005562	0.0146921989556	0.0204961300201	0.0146067719284	0.0145876901657	0.0322661490724	0.0267858425207	0.0691928047845	0.46654112089	0.310112816903
a38	0.0201787965593	0.0194293590187	0.0181347341519	0.0238877736734	0.0187203289761	0.0197166343886	0.0411572996908	0.0249133548402	0.0635985192615	0.37467303363	0.375590158968
a46	0.0267951455198	0.0289011813396	0.0214374377173	0.0267760618911	0.0253709286587	0.0326633361295	0.0544954265636	0.0244919792801	0.0528275540872	0.22886094121	0.477380029656
a31	0.0332538928399	0.0295716504465	0.0173561895724	0.0228569386304	0.0216438892196	0.0303034090432	0.0442641851879	0.0238033474267	0.0650863646957	0.176278203737	0.535581926552
a28	0.02762247528	0.0216577714822	0.0116385849575	0.0192657362101	0.0132604337399	0.0177938873477	0.0224104420626	0.0584576454756	0.0897537548986	0.197289897912	0.520849315517
a31	0.0227274624267	0.0168191241607	0.00905172641917	0.0170274384034	0.0095603621133	0.0136703537826	0.0151750106875	0.0752420264919	0.0991452849662	0.218293822637	0.503287355172
a14	0.0204876188089	0.0148247500536	0.00808038013972	0.0143451844678	0.0082470340711	0.0113673839275	0.0122710665625	0.0661743134973	0.103059876322	0.243675447546	0.497466961724
a31	0.0192154462696	0.0154256296845	0.00976957404657	0.0128656204893	0.00880867685703	0.0109565509758	0.0150406168542	0.0703515078324	0.106341406774	0.265560169182	0.465664820575
a20	0.0176680463232	0.0169018528948	0.0101505511822	0.0111710217298	0.00955543228568	0.0104727893253	0.0196574999514	0.0648551292775	0.108812937258	0.266652989727	0.464101753525
a31	0.0141438740077	0.0222769839649	0.0115249072274	0.0101741978099	0.00987577509523	0.0100601194418	0.0230349543171	0.0641981497592	0.111439400753	0.271473986576	0.451797664508
a20	0.0134597110026	0.0248083369883	0.0120215449425	0.0096647951033	0.0104524555317	0.0108401328139	0.026782761439	0.0672865619197	0.131794193584	0.296638532192	0.396251014836
a31	0.0197077243342	0.0305861579961	0.0131395358475	0.00946993453443	0.0105842903439	0.0112007952713	0.0275613164797	0.0673743536399	0.140836604528	0.298115814064	0.371423508279
a20	0.0222721004447	0.0313672159987	0.0136215387825	0.00982484884481	0.0115902181146	0.0139909550904	0.0287035458266	0.0695285105466	0.156679348176	0.303519294688	0.338902439426
a10	0.0123514056816	0.0162995117996	0.0077324062275	0.00820974861494	0.0147936920382	0.0207182900301	0.0341173176089	0.0941344018489	0.187605902725	0.310732498229	0.293304839809
a31	0.0209611830939	0.0234175070665	0.0107166692092	0.00913346187165	0.0161736540127	0.0222283516767	0.0357521608696	0.10327563395	0.184348604242	0.28141010941	0.292582666603
a37	0.0254053680313	0.0276281733555	0.0124951589697	0.0103585909572	0.0160644343376	0.0245136848922	0.0363532052899	0.100653201317	0.193850608081	0.275048303137	0.277629258868
a38	0.0126083273104	0.0135813951185	0.00658919642323	0.00850903731907	0.0252604751125	0.0359630382974	0.0447604640966	0.109996568772	0.194074892694	0.268704741046	0.279951842956
</S>	0.0079397001052	0.00832807705925	0.00434159851161	0.00722345915953	0.0337512425563	0.0424391941487	0.0516940320483	0.112818041886	0.173181201347	0.248221745523	0.310061681478
