 	sta	e	dorme	nel	letto	</S>
a33	0.12762603	0.307883783	0.25188891	0.049119464	0.07190328	0.191578538
a31	0.209338276667	0.442269141	0.178091203333	0.0325566413333	0.0455927386667	0.0921520113333
a37	0.334827145556	0.425171880333	0.139107469111	0.0199156460111	0.0290750795556	0.0519027524444
a31	0.420998828519	0.382914113444	0.133230331037	0.0127361135704	0.0169367678519	0.0331837838148
a13	0.425984896173	0.336496544481	0.165197857012	0.0113807485235	0.0144292379506	0.0465106522716
a20	0.332572532058	0.230875293494	0.160811255671	0.0097779411745	0.0340905379835	0.231872397424
a24	0.252617384019	0.195699069831	0.157625088557	0.00765204405817	0.0460121046612	0.340394315808
a28	0.245439504673	0.17848114661	0.151638991519	0.00699098101939	0.0523688152204	0.365080598603
a31	0.327864028224	0.152427215537	0.121161489173	0.0114637230065	0.0576210000735	0.329462569534
a35	0.386089079408	0.146711115179	0.111696516391	0.0122770941688	0.0600845453578	0.283141649845
a18	0.303763836469	0.13714600506	0.0912380871303	0.0091198068896	0.0755183571193	0.383213883282
a31	0.254115448823	0.210000381687	0.0991632007101	0.0099145359632	0.0786744690398	0.348131941094
a13	0.218601402941	0.210334323896	0.0919347722367	0.00957556482107	0.17266174968	0.296892157031
a39	0.187848264314	0.128612637965	0.0610772027456	0.0115001224404	0.32091097656	0.290050762344
a31	0.146330091438	0.0984029739883	0.0574044829152	0.0140434901468	0.278527598853	0.405291334115
a21	0.0908887494793	0.0794843809961	0.0522343189717	0.0141079723823	0.255489232951	0.507795338038
a31	0.0528005228264	0.0441340099987	0.0308180486572	0.0164391744608	0.25421110765	0.601597139346
</S>	0.0304494124132	0.0244450669993	0.0194017988286	0.0179226057304	0.181831628825	0.725949469673
