 	i	bambini	non	si	vestono	da	soli	</S>
a31	0.1010596515	0.0687786235	0.079785643	0.141927275	0.079727965	0.20563688	0.175792135	0.14729186
a0	0.135982688167	0.1296137635	0.086041153	0.08410164	0.0743371956667	0.185306603333	0.15770167	0.146915286667
a31	0.178254189389	0.196409121167	0.094528421	0.0495246146667	0.0891036492222	0.110728491111	0.153114858333	0.128336662222
a17	0.15127923313	0.182773990389	0.0947147436667	0.0443677222222	0.108446803074	0.093518727037	0.151230039444	0.173668757407
a20	0.118405641043	0.141614476796	0.0963227812222	0.0542776117407	0.0938219410247	0.0600715313457	0.127526066481	0.307959949136
a31	0.112038033681	0.149003008932	0.0941332004074	0.0508245725802	0.101517003675	0.0653100861152	0.116663725494	0.310510363045
a37	0.113408899227	0.160080096311	0.0956577368025	0.0435161878601	0.104791944558	0.0649635850384	0.113240111831	0.304341427682
a15	0.0936505677423	0.11831433877	0.0851539956008	0.04531700762	0.0766972448527	0.0297379413461	0.130973247277	0.420155649227
a46	0.0827585825808	0.0974540409233	0.0779103018669	0.0447565872067	0.0566839349509	0.0189304391154	0.161585285759	0.459920803076
a24	0.0782237908603	0.0990031949744	0.0744997906223	0.0457547427356	0.0458799959836	0.0191155553718	0.19556633192	0.441956581025
a31	0.120611950287	0.161576244991	0.111589713541	0.0590272899119	0.0406233389945	0.0258879967906	0.155877963973	0.324805507008
a18	0.139086326762	0.191175811664	0.126821784514	0.0598553219706	0.0361197163315	0.0368409869302	0.121429197991	0.288670839003
a11	0.098011137254	0.145506470555	0.0896801921713	0.0435678426569	0.0310710211105	0.0436934983101	0.139261042664	0.409208796334
a35	0.0818852307513	0.134297790185	0.0735161247238	0.031065000219	0.0669122520368	0.0468419841034	0.137650300888	0.427831342111
a31	0.0985546702504	0.158803916728	0.0807997369079	0.0268906327397	0.0804768906789	0.0752750867011	0.165664763629	0.313534324037
a13	0.0931998100835	0.145469038909	0.0733788053026	0.0241008632466	0.0454808095596	0.105691745567	0.18398577121	0.328693174679
a11	0.0706039700278	0.10985867297	0.0583908721009	0.0196353007489	0.0359712978532	0.136146638522	0.14574483907	0.423648424893
a31	0.0582052333426	0.0842741176567	0.0492286967003	0.0202416092496	0.0302376272844	0.120405868841	0.109542588357	0.527864254964
a46	0.0358105004475	0.0504666788856	0.0302452242334	0.0165597179165	0.0199396230948	0.0858352372803	0.139142139452	0.622000844988
a31	0.0358406294825	0.0419594092952	0.0236217234111	0.0253790858055	0.0166912146983	0.0763799884268	0.158474563151	0.621653348329
a24	0.0357758201608	0.0383914954317	0.0206237429704	0.0283542866018	0.0134759095661	0.0526258128089	0.212239407717	0.598513502776
a35	0.0188232490536	0.0240682564772	0.0119261659235	0.0212703235339	0.0270359531887	0.11214664327	0.324408002572	0.460321387592
a31	0.0149407306845	0.0192776904924	0.0130501347412	0.025980991178	0.0322375617296	0.131742733423	0.319618377524	0.443151762531
a46	0.0135845128948	0.0145689392975	0.0140636958137	0.0289796903927	0.0160973650765	0.0858210734743	0.302839689175	0.524045004177
a31	0.0113997304649	0.0137969495658	0.0151438965046	0.0306688584642	0.0130319325255	0.0796352844914	0.330849476392	0.505473838059
</S>	0.0120380289825	0.0172156447829	0.0193752182523	0.0316831767321	0.0145726852628	0.0727962522457	0.330630708196	0.50168826903
