 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.0634948785	0.1107594125	0.180429007	0.0786339585	0.05350215	0.056817538	0.046834277	0.05381515	0.0418304265	0.056131557	0.120472795	0.13727884
a18	0.138698812833	0.1491356275	0.153685133667	0.0498930625	0.0395503826667	0.048888028	0.047235926	0.0563090376667	0.0389561945	0.047043057	0.125785411667	0.104819323333
a31	0.253939177611	0.178158639167	0.162095404556	0.0289983141667	0.0242350102222	0.030607798	0.032580417	0.0523514502222	0.0229484455	0.0269462046667	0.112307597222	0.0748315444443
a20	0.252476479204	0.177791599722	0.158007168185	0.0234987187222	0.0171526217407	0.0221626273333	0.0262461846667	0.0445542667407	0.0131707916	0.0171251488889	0.0881255324073	0.159688848148
a15	0.200319899735	0.171498509907	0.160889212728	0.0244825635741	0.0131645302469	0.0138629907778	0.0163054772222	0.0305395082469	0.0087964441	0.0149714232963	0.0876195421358	0.257549882716
a31	0.228655553245	0.202227663302	0.170815994243	0.023303305858	0.0126286210823	0.0138608935926	0.0170993087407	0.0348805774156	0.00965546016667	0.0150540114321	0.0753383720453	0.196480247572
a20	0.219948821082	0.196457044434	0.160195654748	0.0239080526193	0.0180980566941	0.0174432805309	0.0205773669136	0.0397964064719	0.00855451548889	0.0144539424774	0.0847733506818	0.195793535857
a11	0.178307977027	0.168988951478	0.154838381583	0.0250472985398	0.0183209315647	0.0136894555103	0.0145608739712	0.0289930314906	0.0067675985963	0.0133048561591	0.125701736894	0.251478928619
a0	0.169124229009	0.163969523826	0.156618423861	0.0245565238466	0.0136166575216	0.00870119450343	0.0087726981904	0.0225300611635	0.00722286276543	0.0144303687197	0.127003548965	0.283453892873
a41	0.14953442967	0.146877727942	0.143279897954	0.0257314006155	0.0143076291739	0.00759769750114	0.0068066985968	0.0209099823878	0.00643182665514	0.0165332849066	0.104721527655	0.357267877624
a20	0.12696665989	0.125629572647	0.124268225985	0.0285202065385	0.0192691577246	0.00936950050038	0.00751062453227	0.0193929954626	0.00621183318505	0.0189602673022	0.089521793885	0.424379159208
a31	0.129306533297	0.128481294216	0.154342531995	0.0468890625128	0.0322749559082	0.0167338265001	0.0170810125108	0.0205004778209	0.0174460825284	0.0216442331007	0.0679726496283	0.347327343069
a30	0.114063164432	0.113672740072	0.149242503998	0.0497333305043	0.0354560203027	0.0215731968334	0.0231485535036	0.0216316392736	0.0225308088428	0.0232859703669	0.0845411015428	0.341120984356
a31	0.0803833914773	0.084304110024	0.0815147129993	0.0386329035014	0.0330797997676	0.0393994736111	0.0442479461679	0.0348638397579	0.0403110992809	0.046772202789	0.121970490514	0.354520021452
a20	0.0753384438258	0.0826109046747	0.0576524786664	0.0358321295005	0.0321555045892	0.049352640537	0.056598882056	0.0482575992526	0.054882196427	0.0686880209297	0.131161143505	0.307470027151
a31	0.0531038222753	0.0589726515582	0.0416896975555	0.0278233185002	0.0289313938631	0.0438426615123	0.048055937352	0.0487985630842	0.0495460884757	0.0699258903099	0.179554104502	0.349755852384
a37	0.0328137850918	0.0378144285194	0.0245342851852	0.0217173865001	0.028703876621	0.0422052345041	0.0463896801173	0.0534951740281	0.0538165341586	0.0830923734366	0.224239068167	0.351178177461
a35	0.0228818716973	0.0268256370065	0.0141300261617	0.0140981253	0.0214139118737	0.035295248168	0.0503025610391	0.0570893453427	0.0698768947195	0.0966021978122	0.199754529389	0.39172964582
a11	0.0116585965658	0.0155675585022	0.0072608507539	0.00763815403333	0.0130786372912	0.0326624693893	0.055467239013	0.0844342767809	0.0666633692398	0.0987435059374	0.19091692313	0.415908415273
a46	0.0091527381886	0.0152877401674	0.0063865418513	0.00520479367778	0.0103405110971	0.0284305871298	0.0449036293377	0.094411488927	0.0379683974133	0.0867316053125	0.239073074377	0.422108905091
a31	0.00624920646287	0.0116951948558	0.00801174928377	0.00690185342593	0.010627525699	0.0213264550433	0.0322143574459	0.0590418489757	0.0280048288044	0.0705443911042	0.274151918126	0.471230661697
a46	0.00287360225429	0.00547692195193	0.00736351246126	0.00723201654198	0.009070128133	0.0169945136811	0.030009742482	0.0384855209919	0.0553339426015	0.112833656368	0.266828366042	0.447498070566
a18	0.00169025368476	0.00344675208398	0.00511117618709	0.00534191741399	0.00914873694433	0.0199986738937	0.0459536721607	0.0580747889973	0.0904475822005	0.162203638789	0.209815403347	0.388767390189
a31	0.00147664352825	0.00344633632799	0.00529215606236	0.00556529707133	0.0106041716481	0.0179277974646	0.0461619493869	0.0565375553324	0.0806014454002	0.139910416263	0.174028965782	0.45844724673
a1	0.00106790861942	0.00279628674266	0.00450184675412	0.00493008412378	0.00872356674937	0.0113158609882	0.0436520287956	0.0296387204441	0.0835138484667	0.134102818754	0.176449331927	0.49930769891
a20	0.000735177626473	0.00218750734755	0.00417542865137	0.00419581470793	0.00849235044979	0.0151279383294	0.0767870812652	0.045226363148	0.123254932822	0.163761182918	0.170977140642	0.385079059637
a31	0.00120240668549	0.00247763838252	0.00492200078379	0.00404891583598	0.00870314814993	0.0150329317765	0.0729156130884	0.0470743050493	0.124418854274	0.165367557639	0.174174426881	0.379662163212
a27	0.00160224106183	0.00330509836084	0.0054883658946	0.00326483521199	0.00721590848331	0.0129994879255	0.0573176703628	0.0338258556831	0.110950964758	0.14753644588	0.16688411896	0.449608984404
a31	0.00257697275394	0.00442639578695	0.0068899276982	0.00382917187066	0.00709497902777	0.0130894586418	0.0559010927876	0.036107593561	0.110567156253	0.139807255293	0.179006862987	0.440703124801
a46	0.00307500331798	0.00434877179565	0.0069287470994	0.00411489465689	0.00675538497592	0.0140125318806	0.0504530535959	0.034155256187	0.112012832084	0.144609371764	0.184123587662	0.435410558267
</S>	0.00249634325899	0.00373231194783	0.0061937498497	0.00351267517844	0.00613670928796	0.0174784674403	0.057706291798	0.0339134180935	0.118425704042	0.148811985882	0.165624498831	0.435967829133
