 	non	ha	mangiato	mai	un	rustico	</S>
a31	0.093288335	0.156525945	0.19535034	0.11006735	0.1027055675	0.164280405	0.177782005
a24	0.159650168333	0.223901751667	0.17791388	0.105421658333	0.0686420531667	0.140218347	0.124252081667
a31	0.243550742778	0.274143837222	0.197225626667	0.0852400344443	0.0392974750556	0.0858519443333	0.0746902972223
a0	0.208034830926	0.223880825741	0.169930678889	0.0762458061481	0.0386663850185	0.121648491444	0.161592965741
a31	0.157091726975	0.239513661914	0.156318376296	0.0603276120494	0.0407056273395	0.140519992148	0.205522971914
a17	0.139671772325	0.254756673971	0.158744128765	0.0421398793498	0.0316572271132	0.122460545716	0.250569743971
a13	0.138942290775	0.199321864657	0.158488402922	0.0457583474499	0.0202541960377	0.102316603905	0.334918284657
a31	0.130173898592	0.225379024886	0.144660959307	0.0419935414833	0.0288132953459	0.115285753302	0.313693531552
a20	0.096943097864	0.192214464962	0.101361201436	0.0326628184944	0.0327456774486	0.140995871101	0.403076870517
a31	0.0671139916213	0.110915735654	0.0663237401453	0.0271138058315	0.0310996984829	0.1677306037	0.529702410172
a23	0.0380727232071	0.071564015218	0.0349206957151	0.0163260279438	0.0329876444943	0.210960914567	0.595167970057
a8	0.0215316367357	0.047595934406	0.019843470905	0.0083225463146	0.0304729628314	0.243788268189	0.628445160019
a20	0.0146875525786	0.0399716264687	0.0157003299683	0.00658479277153	0.0539946162771	0.262867906063	0.60619314334
a31	0.0111095681929	0.0304964658229	0.0125090861561	0.00675462759051	0.0612443610924	0.197159935354	0.680725931113
</S>	0.00817180259645	0.0187168959114	0.00827072232805	0.00656257879526	0.0468915440462	0.140708242677	0.770678190556
