 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
a31	0.104194515	0.125040225	0.102122805	0.0903445925	0.077132403	0.171148645	0.073502073	0.133689638	0.12282511
a16	0.080652125	0.138673095	0.0749109926667	0.0913379361667	0.109964114333	0.213438298333	0.067000577	0.113212671333	0.11081019
a31	0.055985355	0.148727558333	0.0413330958889	0.0805753007222	0.114204951444	0.174399056111	0.066857055	0.123743070444	0.194174563333
a24	0.0644664016667	0.140694986111	0.0270335752963	0.0573128235741	0.0848403554813	0.105885453704	0.0629976836667	0.157821220148	0.298947504444
a28	0.103489323889	0.151555702037	0.0584461144321	0.0497237845247	0.0676273534938	0.065362088568	0.0379736608889	0.179334136716	0.286487818148
a31	0.094342709963	0.142642444012	0.0651344648107	0.0450086348416	0.0581177471646	0.054581526856	0.0500498446296	0.187583782239	0.302538832716
a41	0.0525484829877	0.123895851337	0.0312615549369	0.0387617492805	0.0441614083882	0.0551147012853	0.0636892515432	0.187841517413	0.402725500905
a31	0.0401611976626	0.0975405451123	0.0216884133123	0.0362135407602	0.0428502047961	0.0661985944284	0.0769406651811	0.170707139138	0.447699740302
a28	0.0307153022209	0.0727236910374	0.0174771707708	0.0325686602534	0.0538563302654	0.0904758348095	0.10166242306	0.166387076379	0.434133563434
a20	0.0213942027403	0.0639950216791	0.0157314382569	0.0294538754178	0.0588572834218	0.0918099349365	0.0821865596867	0.182300902126	0.454270821145
a46	0.0286379245801	0.0853756272264	0.018491392419	0.0224518528059	0.0423254324739	0.0676932649788	0.0510214952289	0.153644856042	0.530358160382
a11	0.0381708521934	0.124568975742	0.0233315048063	0.0244283212686	0.041167921158	0.0465859759929	0.0466583150763	0.126917167347	0.528170960127
a46	0.0423103113978	0.162451335247	0.0245602572688	0.0324863650895	0.0520083860527	0.0364548429976	0.0475895550254	0.122781459116	0.479357496709
a31	0.0360261507993	0.137016758416	0.0183526304229	0.0280560646965	0.0530824906842	0.0636616443325	0.0705659316751	0.119659686372	0.47357865557
a17	0.0187921245998	0.0665674948053	0.0102054894743	0.0154203280655	0.0508565412281	0.0777215227775	0.0959951638917	0.162788108791	0.501653218523
a31	0.0147222685333	0.0423555082684	0.0110615384914	0.0212396501885	0.0511888227427	0.0732079522592	0.0841243752972	0.171983856264	0.530116006174
a20	0.0129278597778	0.0328340274228	0.0128772731638	0.0277697353962	0.0567533242476	0.0765376087531	0.0716885957657	0.177133868755	0.531477702058
a31	0.0111456411926	0.0242048174743	0.0134415317213	0.0329600064654	0.0580905380825	0.061183494251	0.0628025052552	0.192259856252	0.543911620686
a13	0.0125024270642	0.0212914609914	0.0155230115738	0.0372183164885	0.0558589460275	0.046193532417	0.0638027650851	0.171201888751	0.576407693562
a18	0.00830104868807	0.0162469528305	0.0143719585246	0.0297666101628	0.0550843520092	0.0636692184723	0.108096125028	0.16013306625	0.544330721187
a13	0.00382107966269	0.0113407706768	0.00960319884153	0.0238281703876	0.0529547056697	0.0833747548241	0.169138401676	0.177569752083	0.468369187062
a31	0.00547227798756	0.0136761349589	0.0100071489472	0.0248359087959	0.0501981062232	0.0620823719414	0.166668880559	0.221687220694	0.445371935687
a18	0.00774833422919	0.0164825769863	0.0198040959824	0.032488095932	0.0488696290744	0.0737207256471	0.16214091352	0.233007030231	0.405738575229
a3	0.00464477830973	0.0111741883288	0.0182613779941	0.0280487803107	0.0482108940248	0.149429855216	0.218556291173	0.207042820077	0.314631005076
a0	0.00195937521658	0.00796606544293	0.00856675339803	0.0212615437702	0.0507617893416	0.207884271739	0.258139063724	0.192391966692	0.251069161692
a20	0.00102574806886	0.00603512428098	0.00456055243268	0.0219848902567	0.0567574327805	0.21811557058	0.254695094575	0.207843342231	0.228982217231
a31	0.00342782523962	0.010278237227	0.0106092053776	0.0232629197522	0.0573391842602	0.160546581193	0.220607278192	0.25489597741	0.259032775744
a13	0.00463193067987	0.0126889770757	0.0149168551259	0.0247199969174	0.0546067457534	0.131534231398	0.207548602731	0.270395599137	0.278957068581
a31	0.00559733515996	0.0161313916919	0.0146284903753	0.0222219733058	0.0490838595845	0.115997740799	0.20148503091	0.267274946379	0.307579209527
a20	0.00628703071999	0.017416649564	0.0163848861251	0.0194385174353	0.0443046741948	0.1239162606	0.215318110303	0.263491362126	0.293442459842
a13	0.00339253790666	0.011402423188	0.012476566375	0.0201028488118	0.0438274207316	0.212163193533	0.256223943434	0.215867594042	0.224543439947
a20	0.00173752004555	0.0106822837293	0.00856252345833	0.0209435019373	0.0461102569105	0.260562257844	0.269402074478	0.180000184681	0.201999383316
a31	0.00339885382518	0.0147351459098	0.0122071444861	0.0193646663124	0.0454385269702	0.195080603615	0.253263858159	0.223296688227	0.233214514439
a17	0.00443135720839	0.0147290273033	0.0147039388287	0.0182820431041	0.0422025083234	0.144122968872	0.23696909272	0.252765036076	0.271794048146
a20	0.00255163073613	0.0109998677678	0.0104919363762	0.0188095057014	0.0428838707745	0.211013282957	0.25132802424	0.202844728692	0.249077169382
</S>	0.00179531156806	0.0108291973839	0.0083447573381	0.0187521198507	0.0440593603873	0.251786391479	0.26240675212	0.175695479346	0.226330634691
