 	possono	essere	ancora	svegli	</S>
a31	0.1092454165	0.20248218	0.0585391095	0.3909021	0.238831195
a20	0.0846994631667	0.152202131333	0.0457850751667	0.431702153333	0.285611185
a23	0.0848322793889	0.124645069778	0.0316164920556	0.411730421111	0.347175748333
a31	0.075567345463	0.137976707926	0.0264725976852	0.356546533704	0.403436816111
a20	0.072040595821	0.147759472642	0.0178666163951	0.319838407901	0.442494918704
a11	0.082521448607	0.115267060881	0.012467970965	0.2689486393	0.520794906235
a20	0.104103769536	0.0775946209603	0.0135998123217	0.201122436433	0.603579355412
a31	0.174455299845	0.0744384196534	0.0299431977739	0.136701678811	0.584461395137
a37	0.169200744948	0.0612155888845	0.0301498541913	0.0950478496037	0.644385995046
a31	0.153463103316	0.0584331732948	0.0615826929971	0.0845298305346	0.641991258349
a11	0.153186051105	0.0597453267649	0.0766083866657	0.0852776408449	0.62518264945
a46	0.0876583037017	0.034993099255	0.0328531219886	0.136685130282	0.70781037315
a31	0.0878892479006	0.0602774844183	0.0966123580962	0.144506848094	0.61071408105
a46	0.0819186866335	0.0684072214728	0.135467638032	0.133250120698	0.58095635035
a31	0.0460169598778	0.0428624214909	0.142247731344	0.140861930233	0.628010970117
a20	0.0286701672926	0.030391855497	0.147915802115	0.173140906744	0.619881276706
a28	0.0167923447642	0.0173012041657	0.0953882210383	0.212249368915	0.658268858902
</S>	0.0144649253821	0.0148997845829	0.0827430535191	0.208391609457	0.679500629451
