 	il	muro	vuole	uno	specchio	</S>
a23	0.17801988	0.175334525	0.123191041	0.126990295	0.21933723	0.177127045
a20	0.28182616	0.198576831667	0.0764537943333	0.0999286763333	0.1669706	0.176243915
a31	0.36218546	0.253210317222	0.0753853514444	0.0652274334444	0.116972274	0.127019137667
a24	0.408595026667	0.300055115741	0.102890017148	0.0345267781481	0.0743736653333	0.079559361889
a31	0.434871952222	0.29081939858	0.107657824049	0.0217450863827	0.0568645851111	0.088041103963
a13	0.380360877407	0.26366066286	0.103048981683	0.0178318344609	0.083105225037	0.151992404654
a39	0.297869949136	0.224694934287	0.111952445894	0.0134636348203	0.123326595012	0.228692454885
a20	0.244192489712	0.195801341429	0.0995285586313	0.0117916946068	0.143198275004	0.305487648295
a31	0.232561106571	0.172308057143	0.0654055645438	0.0215444002023	0.153835968335	0.354344909432
a24	0.185378446857	0.124072991714	0.0342407488479	0.0284627127341	0.151357952778	0.476487183144
a8	0.111347208286	0.0705701709047	0.019386357616	0.0213153432447	0.189230970926	0.588149974381
a31	0.0717994440953	0.0440170279682	0.0140962922053	0.0230940680816	0.225249606975	0.62174358146
a20	0.0367357066984	0.0236282124894	0.00944114546843	0.0289239363605	0.186106553992	0.715164490487
a31	0.0188072608995	0.0149244408298	0.00868305055614	0.0602265084535	0.155479046331	0.741879706829
a29	0.0108217789665	0.0126842289433	0.00885904678538	0.0824717628178	0.175272435444	0.70989072561
a31	0.00765004132217	0.0121184508144	0.00985111586179	0.0935265209393	0.208656398481	0.66819745187
a8	0.00495211834072	0.00973099073813	0.0137737576206	0.13257178698	0.30288428616	0.536087053957
a20	0.00324319048024	0.00744121804604	0.0126108022069	0.132436848993	0.369643012053	0.474624944652
</S>	0.00288057444012	0.00790875402302	0.0112969996035	0.114078594497	0.357609381026	0.506225722326
