 	non	so	cosa	stai	scrivendo	</S>
a31	0.274840525	0.0979314235	0.185732835	0.07643975	0.154545985	0.210509485
a21	0.320739231667	0.160676247833	0.180234481667	0.0537721256667	0.158481818333	0.126096117
a31	0.362522930556	0.229296715944	0.116559301889	0.0313525525556	0.122707372778	0.137561161
a10	0.215932937852	0.201927241981	0.10035151863	0.0486635391852	0.184749554259	0.248375223667
a7	0.101049828617	0.117240217327	0.06720663021	0.0657032797284	0.336855714753	0.311944331222
a41	0.098900774539	0.112606565776	0.04562890207	0.0507466365761	0.414328558251	0.277788557074
a31	0.0916194931797	0.106957407259	0.0398716720233	0.0360165408587	0.373526626084	0.352008235691
a8	0.0455184200599	0.0626028710863	0.0369798966744	0.0292629886196	0.464086308695	0.36154949523
a31	0.0326723733533	0.0472021880288	0.0534500548915	0.0331233285399	0.515019229565	0.31853282841
a8	0.0246345116178	0.0403999026763	0.0627549516305	0.0379039675133	0.533277953188	0.301028696137
a23	0.0157298223726	0.0296342338921	0.0406186465435	0.0309384001711	0.650470284396	0.232608575379
a8	0.0169301714575	0.023628301964	0.0303236181812	0.0321907437237	0.641705124799	0.255222001793
a31	0.0251963144858	0.0288318906547	0.0313979540604	0.0306783045746	0.5422326616	0.341662860598
a21	0.0361228994953	0.0356067355516	0.0437927226868	0.0338269368582	0.390613003867	0.460037706866
a31	0.0754868004984	0.0492887205172	0.0848221942289	0.0519914889527	0.256465091289	0.481945705622
a24	0.0849479734995	0.0576101535057	0.0946712454096	0.0588421763176	0.177965917096	0.525962551874
a21	0.0469966311665	0.0502608245019	0.0633380548032	0.0563425764392	0.169234722365	0.613827200625
a31	0.0586445837222	0.049543686834	0.0833844472677	0.0911397964797	0.162489117455	0.554798363542
a17	0.0651813465741	0.0467341086113	0.0941313424226	0.114847275493	0.146662389152	0.532443534514
a20	0.040556990858	0.0408932912038	0.0630103008075	0.0966826651643	0.185780439717	0.573076294838
a0	0.0281835806193	0.0362267237346	0.0411024906025	0.0866773330548	0.217208173239	0.590601681613
a31	0.0405913372064	0.0306783022449	0.0780311238675	0.110785962352	0.18061517108	0.559298093871
a8	0.0450308834021	0.0210123315816	0.106403241289	0.178546280784	0.204605517027	0.44440173129
a37	0.0261418988007	0.0137302243605	0.0716425594297	0.217501433595	0.268194519009	0.40278935043
</S>	0.0222034244003	0.0133551041803	0.0565868282149	0.214703486798	0.267954259505	0.425196885215
