 	voglio	che	Maria	che	venga	domani	</S>
a8	0.105112615	0.218409915	0.1877939975	0.108541905	0.040787022	0.0615071655	0.27784736
a31	0.130418738333	0.302166481667	0.2621960325	0.0916131683333	0.0258259946667	0.0508472551667	0.136932294667
a8	0.159676262778	0.301868723889	0.2893232575	0.0979239561111	0.0201426422222	0.0409958890556	0.0900692462223
a31	0.240517010926	0.283084121296	0.2371637725	0.111822378704	0.0193705680741	0.0361051013519	0.0719370320741
a24	0.335599826975	0.285516540432	0.182457984167	0.111747339568	0.0174840236914	0.0228796841173	0.0443145820247
a31	0.353399152325	0.338269426811	0.157384144722	0.0929045851893	0.0142784742305	0.0166259750391	0.0271381963416
a46	0.304661837442	0.398543938937	0.124458163574	0.0731326370631	0.0102748070768	0.0174012756797	0.0715272464472
a31	0.224067982481	0.405182316312	0.107259449858	0.061949667021	0.0109707626923	0.0385274565599	0.152042302149
a29	0.166788207494	0.421510668771	0.107424586619	0.0611710236737	0.0108411052308	0.0524937698533	0.179770617383
a20	0.144800295831	0.406954366257	0.10102535554	0.0734813962246	0.0104509274103	0.0564810476178	0.206806622461
a0	0.148306085277	0.306640705419	0.09174536318	0.0846870217415	0.0143520374701	0.0882611192059	0.266007707487
a31	0.141929376759	0.291861248473	0.08178560906	0.0668766109138	0.0188847261567	0.110361443069	0.288301025829
a23	0.10101216392	0.332384759491	0.0745670263533	0.0387394493046	0.0352361960522	0.125747161023	0.292313265276
a31	0.0605389713067	0.22781770983	0.0572293281178	0.0269436254349	0.0432829606841	0.142609800341	0.441577621759
a18	0.0367463117689	0.101676478277	0.0268378820393	0.017933829145	0.0481134155614	0.22852217678	0.54016992392
a37	0.0343801162563	0.112950231092	0.0345163586798	0.0196248563817	0.0787897851871	0.298627415593	0.42111122464
a31	0.0261875437521	0.106866190364	0.0352410665599	0.0227796537939	0.0918429450624	0.278562388531	0.438520208213
a20	0.016986229584	0.0544588401213	0.0195944018533	0.0217673832646	0.119512425021	0.30035857951	0.467322142738
a31	0.0140664370613	0.0378551911738	0.0173885979511	0.0282038197549	0.136035895007	0.314892386503	0.451557654246
</S>	0.00891830283065	0.0221418172869	0.0154366989756	0.0346656848775	0.118314082504	0.299642118252	0.500881277123
