 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
e	0.8887419	0.015239559	0.002466067	0.0016810341	0.0045934264	0.0019257737	0.003152871	0.0041746935	0.003909351	0.0030821974	0.006721601	0.00026583736	0.009706097	0.0034791068	0.0069217132	0.0019856626	0.0011068343	0.0016323796	0.005158572	0.0005828964	0.0017720235	0.0055802893	0.00039368722	0.00018159334	0.0012445551	0.001556286	0.011276559	0.0014481321	0.00082684786	0.0007054588	0.006420969	0.0012816844	0.00039101898	4.0125986e-05	0.00035323735
m	0.94883806	0.04154732	0.0062969397	0.0014419777	0.00087296957	4.5108776e-05	1.8780982e-05	2.042521e-05	6.5411523e-06	1.8001401e-06	4.640296e-06	2.1039597e-05	3.3504145e-06	1.6998722e-05	5.201809e-06	4.4162906e-07	4.9697934e-07	3.5711793e-07	1.261838e-06	8.11117e-08	2.5276742e-07	1.0666758e-06	1.4079497e-07	1.2576253e-07	5.655027e-07	3.2536244e-07	7.3506003e-06	2.3073644e-06	1.9520843e-07	2.8967133e-07	0.0008354808	8.0307484e-07	1.0316032e-06	7.799335e-08	6.214296e-06
ì	0.032387976	0.27862546	0.487901	0.1182197	0.07272314	0.005158237	0.0014609374	0.0001935063	0.00027348608	6.9219664e-06	4.3104686e-05	0.00016109787	5.131917e-05	4.375393e-05	2.6504005e-05	1.44387295e-05	0.00016509781	1.6271555e-06	1.8942562e-06	1.03283755e-05	6.2955173e-06	2.817387e-05	2.3906727e-05	2.147366e-06	5.9047507e-05	4.709602e-06	3.8990816e-05	0.00052415044	5.852355e-05	9.390896e-07	0.00047591177	4.229996e-05	8.194862e-05	1.7664872e-05	0.0011657678
d	0.0662989	0.8924126	0.032549758	0.0021337736	0.0033686124	0.00063013745	0.00050573825	0.0006340745	8.030307e-05	7.869593e-06	8.574508e-05	2.6958985e-06	0.00012973681	0.00054579275	0.00010115136	8.791112e-06	9.827436e-06	1.7985755e-06	2.6912362e-06	1.3831686e-06	1.3342013e-06	0.000102413505	1.128071e-06	4.8111974e-07	8.30846e-06	1.9427719e-06	0.00030136952	7.013285e-06	4.438368e-06	7.1686566e-07	4.5901856e-05	1.0709415e-05	1.9784597e-06	4.7327575e-08	8.26793e-07
e	0.0073121046	0.812075	0.17669924	0.0012160898	0.00032716896	5.4299082e-05	7.4658965e-05	3.5159304e-05	0.00017550724	2.0775331e-05	2.4511373e-05	6.331071e-05	5.1082046e-05	4.9419323e-05	1.2021042e-05	2.6131991e-05	0.0005437266	1.2935287e-05	5.435117e-06	5.2945477e-05	2.773815e-05	2.6416563e-05	6.3861204e-05	4.6630423e-05	0.00038586507	3.7571506e-05	3.2381497e-05	0.00019905981	0.00028270835	2.6248757e-05	9.3638494e-07	1.3582372e-05	7.572637e-06	5.7464206e-07	1.7303697e-05
c	0.0080274055	0.7001925	0.2380088	0.042225078	0.010927843	0.00026255476	0.00016438188	6.727567e-05	3.091998e-05	7.4463827e-07	6.9918983e-06	3.7188977e-06	2.772343e-06	2.7954593e-06	4.238213e-06	4.999637e-07	3.5758287e-06	8.346917e-08	6.8774945e-08	1.0275444e-07	8.106637e-08	4.8772413e-06	3.2445757e-07	9.575886e-08	9.93005e-07	1.248019e-07	5.787627e-06	8.365167e-06	3.075725e-07	2.5633474e-08	3.9974446e-05	3.8869464e-07	2.1220865e-06	9.743804e-08	4.088108e-06
i	0.0011447781	0.32297498	0.5563842	0.07051028	0.0076805507	0.0011259776	0.0013919994	0.0007783165	0.0009854552	0.0005851743	0.0009573265	0.0001787084	0.0012895892	0.00089551095	0.00068532	0.0009118897	0.003332185	0.0006151823	0.00055023417	0.0023958762	0.0019744276	0.0016386393	0.0019403341	0.0007184154	0.0023755566	0.0011844386	0.0011062535	0.0016221958	0.006222362	0.0016885025	5.062767e-05	0.001496958	0.0010355072	0.00028047265	0.0012917668
d	0.00022494009	0.15657806	0.6765789	0.15681344	0.009248768	0.00024995476	9.460767e-05	5.180045e-05	3.668245e-05	2.9809582e-06	2.2811431e-05	2.981288e-06	8.823877e-06	5.1716215e-06	2.7527792e-06	2.921902e-06	1.2123335e-05	5.3512446e-07	4.041705e-07	9.624096e-07	5.0754323e-07	5.4428933e-06	1.418805e-06	2.5159378e-07	5.611242e-06	8.5838e-07	6.670642e-06	1.266863e-05	2.8143747e-06	2.0888771e-07	3.2990597e-06	3.7545004e-07	7.9430566e-07	6.6364885e-07	1.8718736e-05
è	0.0009745176	0.17635453	0.62920165	0.149447	0.015638245	0.00094581884	0.0013946706	0.0008395341	0.0012088	0.0004585318	0.0010254002	7.2952884e-05	0.0012725407	0.0002397439	0.00027802144	0.0006483248	0.0032305263	0.00036426767	0.00012923361	0.0014359201	0.0009868309	0.001041385	0.001408738	0.00046601478	0.0017425197	0.00084076356	0.0006002409	0.002576137	0.0040487912	0.00055824313	1.0769914e-05	0.0001690063	0.00012814184	5.6292392e-05	0.0002060031
t	0.0037255427	0.012968906	0.31170616	0.48599163	0.15953961	0.008037891	0.0026822116	0.0018719954	0.0014591571	0.0005564585	0.0012360963	0.00012823909	0.0010168583	0.0011840597	0.0010658078	0.0005580797	0.00046439382	0.0003123121	0.00043280155	0.00022084102	0.0004180946	0.0007115468	8.7132445e-05	3.1829186e-05	0.00028452522	0.00021013214	0.0009362115	0.000673812	0.0001365547	3.968012e-05	0.00085114513	6.347139e-05	6.1786566e-05	1.8424287e-05	0.00031648693
