 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.9525985	0.00286202	0.008744274	0.010183954	0.012744903	0.00020115453	0.012665273
n	0.9728405	0.018386483	0.0058394563	0.002147921	0.0006163905	0.00012921318	4.0082392e-05
a	0.91118246	0.05092801	0.0024005303	0.00039314738	0.018073253	0.011633324	0.005389261
v	0.037599128	0.9049589	0.023340475	0.00045352167	0.0024185572	0.022454051	0.008775362
o	0.0074552144	0.103427	0.7189274	0.01160948	0.0021001562	0.019480536	0.13700023
r	0.039335072	0.7708947	0.09004995	0.0033448474	0.0031599097	0.024583822	0.068631686
à	0.13403898	0.16779642	0.4538982	0.030923788	0.058918715	0.02735973	0.1270642
s	0.015283798	0.023238417	0.14465857	0.76251376	0.047638558	0.0018083372	0.004858596
o	0.26309758	0.28458622	0.19450559	0.14312415	0.054251567	0.006571757	0.053863164
o	0.0009762973	0.017832031	0.53870904	0.42544898	0.007839388	0.00048250225	0.008711815
s	0.00013714869	0.002265117	0.32523924	0.62685347	0.040810384	0.0024364486	0.002258089
s	0.004495885	0.012132091	0.1919584	0.50696427	0.12509836	0.033687096	0.12566382
o	0.00533737	0.013491186	0.58794224	0.23143181	0.0031422956	0.01003142	0.14862369
m	0.00027591918	0.0018495964	0.21132343	0.34474134	0.0530973	0.10716011	0.28155223
ì	0.043203875	0.056208663	0.22374421	0.5300181	0.10641863	0.008292526	0.03211402
k	0.053387184	0.035330232	0.01091706	0.013587612	0.6193684	0.17171998	0.09568961
a	0.38984653	0.19346236	0.044645727	0.034898724	0.28295088	0.028656237	0.025539624
m	0.002778684	0.003275967	0.018910393	0.04100712	0.5358407	0.03692526	0.3612619
è	0.018200364	0.022759331	0.025965242	0.058752336	0.11326252	0.68304443	0.078015774
r	0.02677457	0.018719163	0.003992669	0.0074945157	0.6640546	0.10354494	0.17541954
i	0.008617702	0.009513584	0.009149997	0.010909651	0.12390646	0.7106893	0.12721322
</S>	3.699485e-05	3.87777e-05	0.00034434357	0.0004755851	0.0072371224	0.022303773	0.96956336
