 	voglio	che	Maria	venga	domani	</S>
i	0.20152153	0.5500722	0.015603558	0.06595354	0.14149769	0.025351506
t	0.9165312	0.0446155	0.017685397	0.008566045	0.01258762	1.4174049e-05
è	0.084094726	0.033893436	0.039107155	0.15337296	0.29686475	0.39266697
l	0.9345777	0.064225994	0.0009870175	0.00011902207	7.8678466e-05	1.1710804e-05
o	0.6566695	0.3297679	0.005121668	0.0026778304	0.0019875271	0.0037754874
i	0.060105205	0.696379	0.14888117	0.03974449	0.020540126	0.034349933
M	0.0045995517	0.11258962	0.542198	0.2148159	0.08574549	0.040051393
a	0.17336115	0.22293358	0.42609543	0.11136702	0.03602623	0.03021662
r	0.048389845	0.83124816	0.056936428	0.006265402	0.017953794	0.039206315
ì	0.10844877	0.26312187	0.017771482	0.011277882	0.044467777	0.55491215
a	0.03992144	0.08033251	0.4745101	0.07915497	0.26919958	0.056881413
n	0.0007698487	0.005595518	0.60553813	0.10572068	0.030268589	0.25210732
a	0.021884184	0.14610684	0.21185902	0.15356895	0.06935169	0.39722925
r	0.00020467903	0.0005267095	0.10785247	0.42679873	0.43986788	0.024749495
t	0.2272465	0.2827334	0.15917662	0.018231265	0.01453535	0.29807684
i	0.014087038	0.04287085	0.62663984	0.017557152	0.005599334	0.29324582
à	0.00020340728	0.0010966754	0.20441335	0.18870164	0.06551737	0.54006755
v	0.0015409674	0.0025773882	0.0078178905	0.27833417	0.44221854	0.26751098
v	0.035646636	0.046704706	0.04604159	0.2549469	0.444542	0.1721182
r	0.030205667	0.031313036	0.1510422	0.5249376	0.216921	0.045580484
i	0.0051906374	0.00556112	0.011705138	0.12905335	0.18709324	0.6613965
</S>	6.157497e-06	1.4848692e-05	0.00011502453	0.018858112	0.09033732	0.8906685
