 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.5376631	0.033880487	0.0577222	0.07768219	0.0584655	0.078146294	0.09282209	0.03410058	0.008149918	0.009648436	0.005747186	0.00597202
ù	0.9961623	0.00025244794	0.00268016	8.96891e-05	8.567136e-05	7.859741e-05	0.00046817216	0.000123228	3.314746e-05	1.5230135e-05	1.8456193e-06	9.450097e-06
s	0.9919018	0.007976747	0.000109103785	1.3101209e-06	4.843356e-06	3.459737e-06	2.0124348e-06	4.4087082e-07	1.6441116e-07	2.5443159e-09	2.5736544e-09	9.0697245e-09
o	0.79327756	0.18603796	0.012657597	0.0022459032	0.00021051006	9.7901306e-05	0.0018697644	0.0017770454	0.0015397567	0.0001042854	1.3071695e-05	0.00016866489
t	0.91563755	0.07389705	0.010427581	1.3960612e-05	3.980812e-06	9.2773735e-07	1.4220138e-05	4.0146865e-06	7.2390617e-07	2.245948e-08	5.1941984e-09	5.5491977e-08
r	0.13200125	0.7688988	0.07085633	0.0032897263	0.0010319229	0.00021851974	0.0067527327	0.0066239894	0.0085582705	0.0006680308	0.00019542362	0.000904969
a	0.95641404	0.020699877	0.005915064	0.0018272481	0.0003233218	0.0001369464	0.007969067	0.0038947756	0.001831996	0.0003129719	0.00010822758	0.000566519
v	0.60178417	0.27109048	0.1250189	0.00069330086	7.810864e-05	1.6808312e-05	0.0007841252	0.00042149975	0.00010788443	2.6589944e-06	1.9017469e-07	1.8904175e-06
ù	0.011067726	0.89544725	0.07655573	0.002214587	0.00030642826	0.00010393919	0.0032227247	0.0026461845	0.0060883	0.0010314528	0.00026673675	0.0010488235
d	0.004384669	0.9179935	0.07182642	0.0026552358	0.0011416378	0.0012533723	0.00038461643	0.00011476811	7.9018326e-05	5.879602e-05	3.6263133e-05	7.170288e-05
i	0.02463264	0.88563883	0.070476264	0.0018559669	0.00014289442	0.00010879298	0.0018463244	0.0013251891	0.0052897097	0.0035832387	0.0005448787	0.0045553576
ì	0.0055108634	0.037761908	0.9463775	0.008668908	0.00021466578	0.00014652357	0.00076118694	0.00029775637	0.00015104287	6.281844e-06	2.73259e-06	0.00010050538
r	0.0020677946	0.13660552	0.8483352	0.011267268	0.0004506047	0.00015410548	0.00042108024	0.0003817497	0.00029036475	1.7427925e-05	1.5339242e-06	7.349248e-06
t	0.012165595	0.1756204	0.42170286	0.1751251	0.006372705	0.0035000592	0.016734403	0.01592296	0.045037374	0.07334243	0.008944557	0.045531534
e	0.055672858	0.0081431195	0.16829506	0.13618219	0.021841878	0.02619075	0.032514103	0.026845183	0.068502925	0.15932184	0.0839407	0.2125494
g	0.0011897602	0.00013689321	0.61519176	0.37676924	0.0016385168	0.0001813805	0.002365313	0.0013416061	0.0006196295	0.00025309384	4.9511495e-05	0.00026324624
r	0.006575278	0.076864764	0.28909034	0.51583475	0.041240122	0.0058729267	0.0072888206	0.0027272915	0.008658046	0.022512972	0.006123499	0.017211115
a	0.021129118	0.009474233	0.20808706	0.57832336	0.030134486	0.008823741	0.010119272	0.0061759194	0.008553536	0.0103316475	0.0029973479	0.10585026
m	0.0012177227	0.0005326283	0.14011659	0.78518987	0.04538269	0.002392799	0.009277937	0.0050414726	0.0028861728	0.00038517787	9.8372126e-05	0.007478545
m	0.004610583	0.031218719	0.118374184	0.5933528	0.2034608	0.014948245	0.00589985	0.0013600397	0.0024497227	0.010331719	0.0029221934	0.011071153
è	0.116876595	0.080959484	0.139532	0.36177844	0.19180514	0.013663105	0.019516194	0.0057875025	0.0056299632	0.0018892613	0.0013446993	0.061217614
n	0.1719116	0.09599424	0.3573826	0.17468236	0.03449761	0.009367246	0.036352873	0.04617171	0.05806442	0.0073959306	0.0004028664	0.007776568
o	0.13377644	0.16622975	0.1977497	0.2305913	0.10615854	0.028501956	0.024848215	0.0172738	0.030596074	0.018705899	0.002150073	0.043418266
p	0.0004539554	3.8438615e-05	0.011980509	0.049216494	0.7764689	0.050032657	0.08409473	0.021300064	0.0032685695	0.0006771761	0.0001254314	0.002343071
o	0.0065557114	0.0066500423	0.009962543	0.08682833	0.36888966	0.10669194	0.1090543	0.086507514	0.16296273	0.02337481	0.0036547496	0.028867692
d	8.29206e-05	6.855454e-06	0.0018396465	0.008933668	0.63528097	0.17210123	0.14605261	0.026959058	0.003723663	0.00084161403	0.001064586	0.0031131513
