 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.95929676	0.010019279	0.007793373	0.0044378354	0.0023185487	0.011790417	0.0025534593	0.0007858992	0.00025008633	0.0007543298
t	0.15007249	0.846773	0.0030242708	5.012554e-05	4.3754458e-06	7.522425e-05	1.7470231e-07	5.8648646e-09	1.16362555e-08	2.4690766e-07
e	0.16991763	0.11597859	0.41540295	0.18561879	0.092762604	0.009025032	0.0053352932	0.0019670348	0.0014585909	0.0025334873
l	0.014373598	0.97281307	0.011717691	0.00088621594	0.000162242	4.4175504e-05	1.8365638e-06	1.2656324e-07	1.805121e-07	8.50403e-07
ì	0.08976667	0.27173525	0.4933564	0.07877018	0.048055418	0.0021564441	0.0021199659	0.007667905	0.0021140159	0.004257697
s	0.01551076	0.83981633	0.12612824	0.0115939975	0.002943021	0.0023183227	0.0011864363	0.00024571776	0.000114671864	0.00014250485
i	0.08299161	0.5588073	0.20587069	0.021822685	0.033762503	0.001861375	0.009611555	0.0703523	0.0075633735	0.0073566
n	0.00039409977	0.31127867	0.6276535	0.044433076	0.008404143	0.004523354	0.0025751586	0.00024024026	0.00023099517	0.00026681236
a	0.006504011	0.0836006	0.80316955	0.04853778	0.0037582675	0.0026793159	0.0022440043	0.011254364	0.0180491	0.020203033
z	0.00022210274	0.02356974	0.86452395	0.10351724	0.0066219037	0.00036318082	0.00017053097	3.5001947e-05	4.1648615e-05	0.0009347651
ì	0.024452122	0.051717352	0.5320317	0.1759518	0.058538683	0.003354832	0.009016514	0.12581927	0.0069979206	0.012119844
s	0.0019330493	0.025366116	0.62613124	0.27743974	0.064873375	0.0023264783	0.00117812	0.0003293225	9.562842e-05	0.00032685444
i	0.02248685	0.04307286	0.40122774	0.23796545	0.04799277	0.007773653	0.01415601	0.12584558	0.05331256	0.046166573
n	3.161969e-05	0.0013244847	0.13478516	0.66088784	0.16862468	0.025560234	0.0047078235	0.000548965	0.0014362544	0.0020929358
a	0.0058488203	0.014593771	0.28482607	0.38659763	0.23091339	0.016391357	0.0023882114	0.008157489	0.021964442	0.028318856
m	5.971966e-05	0.0003505781	0.017867254	0.2785594	0.6763125	0.010908381	0.0007963825	0.0001507142	0.000585258	0.014409833
i	0.0062419428	0.011354475	0.13381381	0.2896403	0.43572792	0.059316307	0.0030527823	0.0062643355	0.023482759	0.031105269
