 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.97758514	0.004820778	0.0011232508	0.0038530217	0.0007453807	0.00088612345	0.008315743	0.0001672509	0.0013315299	0.0010055421	2.6404248e-05	8.364175e-05	1.3104788e-05	4.3121327e-05
p	0.059936974	0.9324203	0.0025510187	0.005015131	4.729766e-05	1.1575904e-06	2.767085e-05	1.1890567e-07	1.6202368e-07	1.205425e-07	1.5415224e-09	1.3169454e-09	4.9780574e-10	2.4224748e-08
e	0.115548424	0.1900753	0.131503	0.4050344	0.100135416	0.011262149	0.031133186	0.008274415	0.0044459086	0.0024481327	1.1330878e-05	4.7620842e-06	1.8735187e-06	0.00012166748
t	0.008120259	0.98332906	0.001893762	0.0064310734	9.1053014e-05	7.394701e-06	0.00012426934	1.9031576e-06	9.825724e-07	1.725688e-07	5.7191313e-10	3.8676842e-10	7.768873e-11	4.519912e-09
ì	0.13984646	0.22197545	0.31566474	0.13130312	0.04939392	0.030489927	0.045192167	0.039478812	0.016762894	0.008433959	0.00033845427	0.000116015144	2.6442545e-05	0.0009776352
a	0.04375387	0.47897816	0.35633186	0.110954694	0.004465265	0.0013656475	0.0021530944	0.00045725532	0.00050587155	0.00075994834	0.00014036444	5.521512e-05	1.4172345e-05	6.466275e-05
e	0.0005762662	0.1713379	0.25136426	0.57222277	0.0015879733	0.00015549643	0.002505571	7.927307e-05	0.00013080832	3.9049934e-05	4.3431262e-07	6.043809e-08	7.5257995e-09	1.722805e-07
s	2.1854094e-05	0.0017086869	0.027186101	0.9607544	0.0066477037	0.00022839586	0.0028614043	5.892227e-05	0.00016659182	0.00036248428	2.748284e-07	5.161603e-08	1.8305947e-07	2.938229e-06
ò	0.012363569	0.029961541	0.409505	0.28672236	0.09200624	0.027104355	0.052254282	0.0188104	0.03824053	0.02777155	0.0035149914	0.00034502032	0.00031751575	0.001082647
z	9.9281315e-05	0.0033240586	0.49475127	0.43629682	0.06367499	0.0008055527	0.00090276444	5.8906327e-05	2.5756022e-05	4.4726854e-05	5.5296773e-06	1.8951523e-06	1.935925e-06	6.3814614e-06
u	0.025512561	0.030816995	0.3906523	0.16155231	0.32664928	0.013128631	0.022403372	0.0014267835	0.003071328	0.015629444	0.00035940058	0.00058950373	0.002074505	0.006133612
n	0.00019425887	0.0009145806	0.013913442	0.26089	0.5909225	0.046154458	0.06892503	0.007839799	0.0032079718	0.0058059315	2.0556086e-05	2.0871137e-05	4.7993475e-05	0.0011426541
e	0.0068077305	0.010410117	0.10339878	0.06422111	0.6505774	0.077023596	0.052450594	0.0016611753	0.002127074	0.006040297	0.0003747238	0.00039759954	0.009797299	0.014712461
f	0.0002841691	0.0009045895	0.008710439	0.08113121	0.6811645	0.11991948	0.092167124	0.0060797217	0.000551228	0.0012053668	0.0001260795	2.7700957e-05	0.00022956557	0.007498839
à	0.026902216	0.028920373	0.051043697	0.05263219	0.4063187	0.19993094	0.07671809	0.04666507	0.055104904	0.025618415	0.011660692	0.008253881	0.0032950833	0.0069357124
i	0.0031566604	0.0029153675	0.015749644	0.05581008	0.37657169	0.2573273	0.18731244	0.07495792	0.012654242	0.0076712137	0.0021910206	0.00113688	0.00049673574	0.0020488182
e	0.00020298507	0.00046396887	0.0006318476	0.008266301	0.039987653	0.20623916	0.61695254	0.09919302	0.019881295	0.00786984	1.214013e-05	1.0475102e-05	9.8216115e-06	0.00027893618
s	2.4541967e-05	6.2840016e-05	7.710613e-05	0.001911057	0.007868704	0.063052915	0.78352064	0.05969013	0.05676346	0.026722753	7.4708674e-05	7.600891e-06	3.326074e-05	0.0001902834
ò	0.00152415	0.001666311	0.0035959755	0.0045715584	0.08938919	0.2788948	0.29273018	0.1520657	0.06496073	0.08122748	0.005350574	0.0024060688	0.007964871	0.013652377
z	0.00042818455	0.0003906346	0.0011576097	0.0048858677	0.043721687	0.20953771	0.24765511	0.3531927	0.109011956	0.026196735	0.0023479972	0.00020802794	0.00040609116	0.00085969054
u	0.006846134	0.0066872695	0.008389703	0.008487704	0.04289591	0.15490794	0.050337978	0.2288089	0.04976596	0.028313588	0.021317603	0.0065259147	0.20088823	0.18582712
