 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.8832583	0.0078040543	0.008477924	0.013131561	0.0076319734	0.054860093	0.005299782	0.019536277
t	0.99836415	0.001237669	8.460038e-05	0.00013052889	0.00013447044	4.8288686e-05	7.607334e-08	2.0117015e-07
e	0.65368295	0.042391468	0.029344605	0.021001535	0.1624251	0.088864036	0.00086098973	0.0014292786
l	0.9820165	0.012675049	0.0043041394	0.00019837731	0.0007268755	7.7030265e-05	4.1161235e-07	1.6854682e-06
a	0.454552	0.30477202	0.08971555	0.03094374	0.025205776	0.05700826	0.009349435	0.02845318
e	0.08782908	0.36733568	0.4049627	0.06534956	0.062226947	0.011357827	0.00025845377	0.0006798248
M	0.00025172843	0.32389906	0.5219811	0.13625096	0.016240887	0.0011685981	4.0425144e-05	0.00016720688
a	0.017992716	0.077032685	0.1377718	0.7087919	0.005404003	0.0006510858	0.02406329	0.028292468
r	0.048515256	0.8454956	0.07015661	0.003508061	0.0014842156	0.0016168775	0.0021643962	0.027059004
ì	0.09596365	0.094778955	0.02036898	0.35468918	0.069950335	0.23088707	0.0491496	0.08421225
a	0.01761871	0.5795978	0.21785179	0.11898189	0.03617077	0.022621606	0.0018783462	0.00527913
à	0.0005343329	0.037114188	0.41660547	0.5065852	0.031163514	0.0048646973	0.00043023983	0.0027023568
v	0.002996594	0.037916172	0.66996044	0.12079546	0.12853612	0.034618232	0.0021770622	0.0029999309
v	0.019464603	0.04141709	0.24452496	0.26829907	0.11494768	0.037076548	0.065462835	0.2088072
r	0.030890707	0.22603995	0.67257416	0.044368677	0.017036017	0.0014441316	0.0018633682	0.0057829586
i	0.060739532	0.1384347	0.39157158	0.30959442	0.04957648	0.03452861	0.0024250117	0.01312969
n	0.00022565766	0.010971331	0.1421696	0.20514911	0.32870767	0.25698528	0.045574367	0.010216968
a	0.020757457	0.023843648	0.025763802	0.122310966	0.18644966	0.33121976	0.21868677	0.070967995
r	7.591193e-05	0.004488558	0.081933774	0.050206773	0.093810774	0.6601762	0.07233617	0.036971815
t	0.024650488	0.022477329	0.009423598	0.03635602	0.04991519	0.11653648	0.6996568	0.0409841
i	0.00645122	0.0289145	0.05867887	0.23719569	0.04777681	0.10881686	0.40460628	0.107559815
s	6.821212e-05	0.0011448028	0.011187017	0.013748826	0.033352938	0.30515257	0.53603053	0.099315144
e	0.009471601	0.008905005	0.003827968	0.015609091	0.015835889	0.04429792	0.7906932	0.11135933
m	2.6780965e-05	0.00059649145	0.006366514	0.004003801	0.007486872	0.20437874	0.65432256	0.12281819
è	0.0025930395	0.0028585386	0.0032658833	0.0061364216	0.013535638	0.037913464	0.9032701	0.030426942
n	0.0039828196	0.006229976	0.009788299	0.0012413176	0.011806086	0.033418387	0.62296706	0.31056595
a	0.0634584	0.06540722	0.06495175	0.025924131	0.057221297	0.031571757	0.55081844	0.14064702
</S>	0.000100193865	0.00048523926	0.0013434683	0.0006344428	0.0004901628	0.006332118	0.42497116	0.56564313
