 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	0.58711636	0.030545501	0.09281073	0.008995013	0.05359599	0.10058405	0.04151558	0.07101508	0.0013288704	0.012492827
s	0.9839633	0.013161773	0.0026749237	0.000133545	2.5043832e-05	2.7519282e-05	6.805591e-06	6.8621475e-06	1.3363513e-07	9.785542e-09
e	0.61438	0.18065435	0.10468817	0.031889856	0.013380763	0.030849107	0.022844058	0.0012018386	0.000105304316	6.5070267e-06
l	0.9832266	0.013527013	0.0031332935	3.8112503e-05	8.859356e-06	3.9633982e-05	6.4773308e-06	1.9878367e-05	1.4116555e-08	3.2866577e-08
a	0.08165451	0.54164994	0.32575205	0.006339281	0.0039415867	0.008537264	0.02060555	0.0075465664	0.002852123	0.0011211659
n	0.07820336	0.5824094	0.32330012	0.0053396286	0.0014904987	0.004594101	0.0012151367	0.00343312	3.879307e-06	1.0746091e-05
a	0.009987329	0.46756	0.46194136	0.013463612	0.0012138835	0.0010822203	0.003616738	0.0040612146	0.033017118	0.0040565445
v	0.006812503	0.7554409	0.22822663	0.006623645	0.0003941673	0.0006183022	0.00032244882	5.4280765e-05	0.00035897127	0.001148237
r	0.014005195	0.41902527	0.4748706	0.027268652	0.0014913657	0.00094573305	0.0032836497	0.009373912	0.041586254	0.008149347
ì	0.14687487	0.19726828	0.19177663	0.05904772	0.045808446	0.036308944	0.055689536	0.020424994	0.17568363	0.07111697
k	0.020440076	0.2223123	0.51638854	0.15824156	0.044692364	0.01993148	0.011069175	0.004547698	0.0009861935	0.001390651
o	0.08022431	0.45784825	0.28183445	0.10566447	0.007836529	0.0026429992	0.002364474	0.0039635785	0.017316401	0.0403045
a	0.0006378052	0.0039760503	0.7907517	0.18991855	0.008464067	0.0044074226	0.0011242706	0.0003525084	4.137795e-05	0.00032627373
f	0.0012005094	0.011731699	0.6661097	0.27019358	0.026434314	0.014739159	0.004292374	0.0050298003	0.00010298239	0.00016585563
ù	0.0044699847	0.01611892	0.06997512	0.31628773	0.105274506	0.024213623	0.034313887	0.060515326	0.32277364	0.046057284
r	0.000464263	0.0035048467	0.10473029	0.7230661	0.116327606	0.04710068	0.0038425343	0.0003689369	0.000282001	0.00031275395
n	0.008068754	0.018609291	0.052337263	0.6963892	0.107142806	0.022997988	0.0041972552	0.009222868	0.041754488	0.039280057
o	0.048681114	0.039918244	0.2365117	0.49321324	0.08952772	0.053679146	0.005102097	0.00021067123	0.009001498	0.024154615
k	0.0001779023	0.00022921406	0.015839847	0.06878269	0.530121	0.35173383	0.020845065	0.0017777163	0.00043823832	0.010054472
a	0.005562357	0.0077968254	0.018356064	0.2432088	0.35410604	0.1554237	0.024510736	0.019834656	0.111599624	0.059601247
k	3.4678997e-05	5.068538e-05	0.0022792332	0.012346296	0.34583452	0.55285233	0.070181064	0.0037091642	0.0009718205	0.011740171
a	0.0035942262	0.005006849	0.009561874	0.12971164	0.28955045	0.23891047	0.055937745	0.038567163	0.17250945	0.056650206
n	2.7573516e-05	4.3982036e-05	0.0008888439	0.0044502867	0.17027973	0.57105386	0.22239776	0.010417755	0.0026714122	0.017768769
n	0.0041092196	0.005329979	0.007919614	0.07984629	0.20829597	0.274127	0.11352961	0.0439652	0.22390811	0.038969014
i	0.01336618	0.007065249	0.024158472	0.016359553	0.11849869	0.18096164	0.065357424	0.0047103344	0.12016199	0.4493604
u	0.00016130401	5.3782078e-05	0.0028248085	0.0017522222	0.13170268	0.51957643	0.24453573	0.054005843	0.004100095	0.04128713
n	0.0001850443	0.00021579726	0.00050261605	0.0019292211	0.008944638	0.14403632	0.38888547	0.44721532	0.0044509186	0.0036346072
r	0.0011078204	0.0016370191	0.0024097862	0.02533861	0.08068222	0.11227477	0.0615713	0.061005805	0.5741441	0.07982852
ù	0.0044634733	0.004344084	0.006927838	0.0064218543	0.027495805	0.035888422	0.032297485	0.0249972	0.53981984	0.317344
s	0.00055241503	0.0007703849	0.002283973	0.008818639	0.017673675	0.15372767	0.6185487	0.13102415	0.044767626	0.021832755
t	0.019227367	0.020468567	0.020951888	0.036851153	0.054738816	0.09289434	0.14940998	0.08611994	0.46553224	0.053805742
i	0.009352306	0.0040951096	0.013844392	0.0057030506	0.035315152	0.053710107	0.06656201	0.069929205	0.19208932	0.5493994
k	0.00024021893	4.8707236e-05	0.0008526456	0.00022286044	0.0072964733	0.04036199	0.08407221	0.5783389	0.03628288	0.25228316
o	0.003713469	0.003996938	0.004632708	0.014673747	0.03589949	0.08094013	0.16585337	0.18529598	0.4561777	0.048816495
k	0.00010417305	0.00014556106	0.00024450477	0.0003857759	0.0026025511	0.014653263	0.1648883	0.43386716	0.100280665	0.28282803
a	0.00278813	0.0031331426	0.00324742	0.0070660617	0.01359731	0.027119616	0.06238877	0.10294334	0.6916161	0.086100064
l	6.9460315e-05	0.00011274652	0.0001748818	0.00026219714	0.0015457083	0.00677444	0.07592952	0.40644106	0.09605937	0.4126306
ù	0.0050307396	0.0059714736	0.005337629	0.007691744	0.010364443	0.014384727	0.025040925	0.028506666	0.7198509	0.17782073
</S>	0.00030812	0.00041381217	0.000650945	0.00151387	0.0017548006	0.010466324	0.048103694	0.1300577	0.57490367	0.23182708
