 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.97240746	0.0071905917	0.0055043628	0.0009842034	0.005869419	0.0066416473	0.0011631125	4.3875143e-06	0.00023489108
n	0.6074962	0.37465808	0.01332693	0.0039492566	0.0005653823	2.9457713e-06	2.6170102e-07	1.3495001e-07	9.710473e-07
e	0.49934646	0.071536385	0.029632038	0.24517691	0.1436702	0.0006452105	0.0027245611	0.001018298	0.0062499493
s	0.024720725	0.5569117	0.40800443	0.009959166	0.00040180166	9.6185914e-08	5.036505e-07	5.6386006e-07	1.0402861e-06
p	0.06668404	0.12004858	0.5681188	0.20636855	0.02599121	0.00016473209	0.007882795	0.0033374259	0.0014039226
ì	0.018454127	0.20115972	0.2545946	0.26589623	0.13732931	0.004098411	0.08427435	0.009799997	0.024393264
c	0.00992088	0.015769094	0.71045816	0.21793117	0.037829068	0.005063974	0.0024846045	7.039712e-05	0.00047260727
c	0.006648644	0.02462237	0.8592054	0.084276885	0.0039399876	0.0003461092	0.0069837314	0.0028982395	0.011078616
e	0.042786453	0.018873058	0.87733793	0.053870685	0.002477245	0.00016874284	0.00016136389	0.0015869387	0.0027375477
t	0.004882301	0.010219703	0.3358571	0.6277635	0.019821031	0.00021125017	0.0003337488	6.529861e-05	0.00084593997
s	0.0719147	0.08075223	0.27008355	0.24231234	0.050349995	0.0015071953	0.14671704	0.094293654	0.04206929
a	0.018307107	0.2696833	0.039978694	0.03780947	0.01241065	0.0077529103	0.55673796	0.0127107585	0.04460911
o	0.00021655273	0.0065830834	0.005998884	0.3817722	0.60074145	0.00031089596	0.004326483	5.7850552e-06	4.468731e-05
s	7.422035e-05	3.9845636e-05	0.0002979325	0.020502329	0.97684175	0.0002873771	0.0011704729	0.00040381565	0.0003823485
ò	0.014451833	0.016306823	0.026728226	0.069662355	0.09646298	0.005880775	0.48304072	0.24160619	0.0458601
z	0.0009781704	0.0022051674	0.01733474	0.23738655	0.6455476	0.08984778	0.005052721	0.00029514128	0.0013521351
o	0.03279663	0.03539898	0.0806515	0.13538145	0.18071008	0.26993945	0.04878006	0.076743096	0.13959877
s	9.357769e-05	0.00032346018	9.628318e-05	0.002308444	0.5137523	0.18937473	0.28517824	0.000652471	0.008220456
p	0.022928257	0.025169317	0.027373549	0.04390134	0.075517006	0.31495932	0.15298383	0.22869961	0.10846774
i	0.00012019232	0.0010242756	0.00021960001	0.0005069328	0.009599718	0.43736053	0.15278977	0.030431984	0.36794692
c	5.1164865e-05	0.0006617712	7.268305e-05	0.000490372	0.023316164	0.49035478	0.39378837	0.0009014485	0.09036323
c	0.0113580385	0.012044298	0.013145947	0.023404418	0.04409104	0.35419685	0.26592618	0.0900078	0.18582548
è	6.295769e-05	0.0004444293	0.00024444834	0.0010239284	0.00239694	0.70127165	0.0052442984	0.12421437	0.16509695
t	0.034252983	0.021307444	0.024292443	0.04359187	0.12252224	0.22738048	0.43970674	0.026820377	0.060125493
s	0.016020259	0.017564751	0.016373068	0.018143777	0.030158771	0.4792971	0.16802807	0.23339802	0.02101626
i	0.0124181025	0.024951085	0.014123705	0.015301572	0.033286646	0.1465012	0.21220298	0.119961075	0.42125362
t	7.4256626e-05	0.00051140704	4.667242e-05	0.00017566346	0.004728396	0.024076272	0.6559121	0.00080730894	0.31366792
s	0.022538643	0.023312617	0.013551976	0.021966118	0.03714389	0.08929714	0.057043806	0.023249745	0.71189606
e	0.0004917922	0.0018464588	0.0004411924	0.000569877	0.001457167	0.0016354528	0.008429974	0.01657778	0.96855026
g	3.626587e-05	0.00018430068	1.323652e-05	5.2401952e-05	0.0017555186	0.0011330426	0.60083497	0.00069071533	0.39529958
r	0.0038994704	0.005009465	0.0036421944	0.00479539	0.008617871	0.22543636	0.16624148	0.0713085	0.5110492
à	0.0018606844	0.007472335	0.0013212039	0.0020146663	0.008177087	0.010027187	0.21059962	0.0789892	0.679538
t	0.0041889576	0.008024437	0.002544304	0.0049633314	0.052100684	0.005903572	0.65432495	0.10564862	0.16230111
s	0.0014151724	0.0016226796	0.0013642007	0.0014629549	0.002094739	0.0064853043	0.013596951	0.8557174	0.11624056
i	0.0010194855	0.0017103506	0.0010800912	0.0011345213	0.0019954734	0.0032878139	0.041989125	0.20180197	0.7459812
</S>	9.9934245e-05	0.00032181	4.1085197e-05	9.178968e-05	0.00083170197	0.00021164374	0.077691495	0.0024878366	0.9182227
