 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.9801114	0.010181283	0.0006848396	0.00046553995	0.00042724484	0.0012197363	0.00089670584	0.00071056304	0.0018946603	0.0012044422	3.653335e-05	0.0018565998	0.00017623555	9.19971e-05	2.9439701e-05	2.0797113e-06	1.0677281e-05
ò	0.74177045	0.25752616	0.00061181997	3.9698996e-05	3.1579266e-06	8.950424e-06	1.600715e-06	8.5709024e-07	2.3347053e-05	3.1320608e-06	1.2558364e-07	7.383062e-06	7.671603e-07	3.3765951e-07	4.7559806e-07	1.8956595e-07	1.5481539e-06
t	0.009745716	0.9862825	0.0019114561	0.0005740669	0.00014511452	0.0011693096	7.718935e-05	1.295395e-05	1.3442875e-05	6.0027896e-06	3.7885684e-07	4.3721087e-05	3.171077e-06	1.3928077e-05	9.883604e-07	1.0407818e-09	2.2027521e-08
t	0.24011779	0.6316582	0.022862662	0.023548547	0.017780311	0.022384457	0.018603722	0.011936766	0.0006000208	0.0014571402	0.0030812714	0.0013782893	0.002559432	0.0011529544	0.0006913324	1.9482946e-05	0.00016761484
e	0.29580617	0.09852221	0.057002984	0.133276	0.090622686	0.102851674	0.1185008	0.06827457	0.005143712	0.0030185739	0.01194671	0.0058653927	0.0069446103	0.001087224	0.0002671796	1.1411033e-05	0.00085806596
j	0.00026910973	0.94326794	0.053243786	0.0029303413	7.7407945e-05	0.00013648761	3.513451e-05	8.417603e-06	9.0077907e-07	1.4438335e-06	6.820629e-07	1.2441574e-05	6.273366e-06	9.264292e-06	4.1235836e-07	2.1081137e-09	3.7476253e-09
è	0.046184704	0.19422442	0.5089063	0.099660166	0.01718174	0.015492151	0.008738564	0.014424206	0.006842364	0.009702394	0.013970141	0.0111687	0.01768693	0.010876502	0.014554749	0.002627916	0.007758096
n	0.00049191545	0.724209	0.2738755	0.0011051223	6.519095e-05	6.965466e-05	1.9488714e-05	8.7883245e-06	0.00011059857	9.422591e-06	1.4906926e-06	1.5585427e-05	4.7046256e-06	3.7622647e-06	2.7318329e-06	1.4345375e-07	6.9422317e-06
n	0.16389368	0.38709095	0.3977388	0.019371022	0.0038028401	0.005138887	0.0031665305	0.00408564	0.00046394992	0.0011872945	0.0033495836	0.0015074759	0.003719306	0.0017472964	0.0023523883	0.00021822436	0.0011660797
o	0.12093231	0.58146966	0.29329017	0.0029229543	0.00011142936	7.0996735e-05	3.227144e-05	2.9297524e-05	2.712802e-05	2.2651639e-05	7.430275e-05	2.2799533e-05	5.413198e-05	3.642424e-05	9.037552e-05	0.00011437499	0.0006986234
m	0.00017529223	0.012980339	0.8984074	0.08657596	0.00078874547	0.00081143284	0.00016169666	3.6257108e-05	2.177204e-05	8.010426e-06	1.456673e-06	2.1815522e-05	7.4247787e-06	1.4669557e-06	5.428472e-07	8.887673e-09	2.7270934e-07
e	0.017853437	0.081344806	0.6341312	0.16590385	0.02225705	0.008695894	0.0037177035	0.0063865623	0.002283485	0.0032773032	0.009803114	0.004057011	0.010279005	0.006624465	0.01080287	0.0040060417	0.0085761575
v	8.5311694e-05	0.0056459666	0.77110857	0.2153854	0.0057371617	0.0015757077	0.00031921212	7.165224e-05	1.8679733e-05	8.383896e-06	3.6080016e-06	2.2021655e-05	1.2197102e-05	2.6548155e-06	8.1834025e-07	3.3478237e-08	2.7275069e-06
è	0.009411488	0.03508919	0.6422461	0.18073374	0.07011446	0.016090665	0.005220129	0.0075396053	0.0011190965	0.002783474	0.004143474	0.0035213467	0.0063892123	0.003449324	0.005513797	0.0026737587	0.0039610392
k	0.00019210417	0.001163382	0.430231	0.5566987	0.008098643	0.0015264355	0.00053402665	0.00030476798	0.00043313662	0.00025247078	5.0421757e-05	0.0002622074	0.00011750205	4.9599104e-05	1.7188497e-05	6.2731233e-06	6.2212464e-05
k	0.014371434	0.022035768	0.4706515	0.40401146	0.040998172	0.008637292	0.002267862	0.0035995583	0.002231165	0.0013542124	0.0010776371	0.0046760025	0.0034821453	0.0016487399	0.0027081473	0.0045263404	0.011722578
i	0.03554454	0.029717121	0.43453735	0.49363542	0.0039355895	0.00040727557	6.790523e-05	2.45271e-05	0.00011896708	1.5876654e-05	1.6347158e-05	1.690951e-05	1.4223233e-05	8.853247e-06	1.8733424e-05	0.00022795839	0.001692353
a	0.00014889076	0.0008314928	0.055481143	0.8336092	0.095494725	0.012366271	0.0011540237	0.0003074931	0.000102792685	0.00014016301	2.724348e-05	0.00020206046	9.867382e-05	1.6562628e-05	5.9197796e-06	6.6054054e-07	1.2746182e-05
p	1.727189e-05	0.0012004641	0.023070516	0.19135453	0.17837512	0.58172077	0.0128996335	0.0016886187	0.00033290536	0.00036385813	0.0001269863	0.0047408757	0.0016771771	0.0021570767	0.00012535125	5.8290157e-06	0.00014304247
u	0.0015350045	0.0028625962	0.027815774	0.07162226	0.2742605	0.29612675	0.12875426	0.09380446	0.0022748953	0.014585226	0.014021225	0.014413908	0.03274052	0.012678411	0.0058094114	0.0010662255	0.0056286403
l	1.6993941e-05	0.00011800871	0.0033730224	0.1294877	0.46898878	0.37100527	0.019409072	0.0023160987	0.00045246852	0.0007495791	0.00028587607	0.001472838	0.0011960735	0.00031350667	0.00013141152	1.9064139e-05	0.00066426
ò	0.0076368754	0.010472013	0.043648776	0.08321096	0.36269796	0.24812666	0.08938265	0.061938208	0.0010099806	0.0054786857	0.01519623	0.008122266	0.029466689	0.016082257	0.0097993165	0.002472846	0.0052577103
t	0.00019172464	0.00032967323	0.007349816	0.21304913	0.62489945	0.102759086	0.03936081	0.00432642	0.002599205	0.0017861082	0.0012384637	0.00047683364	0.000638504	0.00032658866	0.000111300855	6.6824054e-05	0.00049007835
o	0.011682653	0.012780038	0.03188877	0.07432861	0.5136195	0.16836727	0.052885346	0.016260086	0.004674197	0.0063783987	0.0076144035	0.013645398	0.013118978	0.011735214	0.0109191025	0.029993614	0.02010846
s	3.6402078e-06	3.303454e-05	0.00013572736	0.005156295	0.09265116	0.8180699	0.056139633	0.0040259953	0.009538327	0.0027500014	0.0002829326	0.0053013708	0.0019504586	0.0011002476	0.0006915118	0.00010960711	0.0020601528
p	0.0069336123	0.008660319	0.018328354	0.03859014	0.31295726	0.3133564	0.15285344	0.051172655	0.0018100099	0.00570025	0.010713633	0.009132729	0.017780297	0.016120963	0.017970365	0.010086051	0.007833517
ì	0.00030442333	0.0011239705	0.0013461044	0.015254309	0.04431328	0.15236673	0.045195945	0.050059974	0.04078537	0.1905578	0.03818891	0.1169922	0.11620005	0.034677118	0.045993414	0.068259366	0.03838107
t	0.00033644465	0.00043114967	0.0018820452	0.019407732	0.1616191	0.23303553	0.4359319	0.082938544	0.02066705	0.017279975	0.015955217	0.0018424661	0.0039208434	0.0016013869	0.00057083304	0.00044273704	0.0021370843
i	0.011810871	0.012439079	0.01664577	0.025472159	0.12144788	0.15030338	0.25490314	0.09200468	0.013847863	0.025511824	0.031706735	0.017304037	0.022465343	0.022228392	0.029495334	0.108845666	0.043567818
a	3.6507117e-06	2.5297355e-05	3.6022404e-05	0.00085779023	0.01780612	0.5770898	0.19747935	0.03562048	0.10275368	0.03590184	0.0017519173	0.014717795	0.005734103	0.001926206	0.0015977881	0.0005507939	0.00614746
